epoch_ms,http_code,total_s,connect_s,ttfb_s
1786422720981,200,0.722,0.000,0.722
1786422721981,200,0.888,0.000,0.888
1786422722981,200,0.451,0.000,0.451
1786422723981,200,1.079,0.000,1.079
1786422725060,200,0.006,0.000,0.006
1786422726061,200,0.019,0.000,0.019
1786422727061,200,0.006,0.000,0.006
1786422728061,200,0.010,0.000,0.009
1786422729061,200,0.006,0.000,0.006
1786422730061,200,0.006,0.000,0.006
1786422731061,200,0.045,0.000,0.045
1786422732061,200,0.082,0.000,0.082
1786422733061,200,0.015,0.000,0.015
1786422734061,200,0.065,0.000,0.065
1786422735062,200,0.008,0.000,0.008
1786422736062,200,0.012,0.000,0.012
1786422737062,200,0.007,0.000,0.007
1786422738062,200,0.024,0.000,0.024
1786422739062,200,0.038,0.000,0.038
1786422740062,200,0.128,0.000,0.128
1786422741062,200,0.032,0.000,0.032
1786422742062,200,0.060,0.000,0.059
1786422743062,200,0.030,0.000,0.030
1786422744063,200,0.044,0.000,0.044
1786422745063,200,0.090,0.000,0.090
1786422746063,200,0.010,0.000,0.009
1786422747063,200,0.021,0.000,0.021
1786422748063,200,0.021,0.000,0.021
1786422749063,200,0.012,0.000,0.012
1786422750063,200,0.031,0.000,0.031
1786422751063,200,0.008,0.000,0.008
1786422752063,200,0.012,0.000,0.012
1786422753063,200,0.006,0.000,0.006
1786422754064,200,0.201,0.000,0.201
1786422755064,200,0.009,0.000,0.009
1786422756064,200,0.056,0.000,0.056
1786422757064,200,0.028,0.000,0.028
1786422758064,200,0.098,0.000,0.098
1786422759064,200,0.025,0.000,0.025
1786422760064,200,0.096,0.000,0.096
1786422761064,200,0.021,0.000,0.021
1786422762064,200,0.044,0.000,0.044
1786422763065,200,0.104,0.000,0.104
1786422764065,200,0.011,0.000,0.011
1786422765065,200,0.008,0.000,0.008
1786422766065,200,0.058,0.000,0.058
1786422767065,200,0.007,0.000,0.007
1786422768065,200,0.030,0.000,0.030
1786422769065,200,0.056,0.000,0.056
1786422770065,200,0.045,0.000,0.045
1786422771065,200,0.008,0.000,0.008
1786422772065,200,0.008,0.000,0.008
1786422773066,200,0.135,0.000,0.135
1786422774066,200,0.009,0.000,0.009
1786422775066,200,0.037,0.000,0.037
1786422776066,200,0.049,0.000,0.049
1786422777066,200,0.043,0.000,0.043
1786422778066,200,0.011,0.000,0.011
1786422779066,200,0.013,0.000,0.013
1786422780066,200,0.007,0.000,0.007
1786422781066,200,0.090,0.000,0.090
1786422782067,200,0.007,0.000,0.007
1786422783067,200,0.015,0.000,0.015
1786422784067,200,0.007,0.000,0.007
1786422785067,200,0.016,0.000,0.016
1786422786067,200,0.015,0.000,0.015
1786422787067,200,0.010,0.000,0.010
1786422788067,200,0.012,0.000,0.012
1786422789067,200,0.083,0.000,0.083
1786422790067,200,0.015,0.000,0.015
1786422791068,200,0.008,0.000,0.008
1786422792068,200,0.835,0.000,0.835
1786422793068,200,0.165,0.000,0.165
1786422794068,200,0.007,0.000,0.007
1786422795068,200,0.006,0.000,0.006
1786422796068,200,0.007,0.000,0.007
1786422797068,200,0.007,0.000,0.007
1786422798068,200,0.014,0.000,0.014
1786422799068,200,0.008,0.000,0.008
1786422800069,200,0.009,0.000,0.009
1786422801069,200,0.026,0.000,0.026
1786422802069,200,0.008,0.000,0.008
1786422803069,200,0.039,0.000,0.039
1786422804069,200,0.016,0.000,0.016
1786422805069,200,0.009,0.000,0.009
1786422806069,200,0.014,0.000,0.013
1786422807069,200,0.013,0.000,0.013
1786422808070,200,0.012,0.000,0.012
1786422809070,200,0.013,0.000,0.013
1786422810071,200,0.013,0.000,0.013
1786422811071,200,0.013,0.000,0.013
1786422812072,200,0.012,0.000,0.012
1786422813072,200,0.014,0.000,0.014
1786422814073,200,0.013,0.000,0.013
1786422815073,200,0.014,0.000,0.013
1786422816073,200,0.013,0.000,0.013
1786422817074,200,0.014,0.000,0.014
1786422818074,200,0.012,0.000,0.012
1786422819074,200,0.013,0.000,0.013
1786422820075,200,0.013,0.000,0.013
1786422821075,200,0.013,0.000,0.013
1786422822075,200,0.012,0.000,0.012
1786422823076,200,0.013,0.001,0.013
1786422824076,200,0.013,0.000,0.013
1786422825076,200,0.013,0.000,0.013
1786422826076,200,0.012,0.000,0.012
1786422827077,200,0.013,0.000,0.013
1786422828077,200,0.012,0.000,0.012
1786422829077,200,0.013,0.000,0.013
1786422830078,200,0.012,0.000,0.012
1786422831078,200,0.013,0.000,0.013
1786422832078,200,0.013,0.000,0.013
1786422833078,200,0.013,0.000,0.013
1786422834078,200,0.013,0.000,0.013
1786422835078,200,0.012,0.000,0.012
1786422836079,200,0.013,0.000,0.013
1786422837079,200,0.012,0.000,0.012
1786422838079,200,0.012,0.000,0.012
1786422839080,200,0.013,0.000,0.013
1786422840080,200,0.012,0.000,0.012
1786422841080,200,0.012,0.000,0.012
1786422842081,200,0.013,0.001,0.013
1786422843081,200,0.013,0.000,0.013
1786422844081,200,0.012,0.000,0.012
1786422845081,200,0.012,0.000,0.012
1786422846082,200,0.013,0.001,0.013
1786422847082,200,0.013,0.000,0.013
1786422848083,200,0.013,0.000,0.013
1786422849083,200,0.013,0.000,0.013
1786422850083,200,0.012,0.000,0.012
1786422851084,200,0.013,0.000,0.013
