epoch_ms,http_code,total_s,connect_s,ttfb_s
1786158782963,200,0.991,0.000,0.991
1786158783963,200,1.197,0.000,1.197
1786158785160,200,1.487,0.000,1.487
1786158786647,200,1.299,0.000,1.299
1786158787946,200,0.573,0.000,0.573
1786158788946,200,1.170,0.000,1.170
1786158790116,200,1.585,0.000,1.585
1786158791702,200,1.273,0.000,1.273
1786158792975,200,1.109,0.000,1.109
1786158794084,200,1.919,0.000,1.919
1786158796003,200,1.564,0.000,1.564
1786158797567,200,1.073,0.000,1.073
1786158798640,200,1.444,0.000,1.444
1786158800084,200,1.511,0.000,1.511
1786158801595,200,1.047,0.000,1.047
1786158802641,200,1.636,0.000,1.636
1786158804277,200,2.081,0.000,2.081
1786158806358,200,0.722,0.000,0.721
1786158807358,200,1.048,0.000,1.048
1786158808406,200,1.370,0.000,1.370
1786158809776,200,1.629,0.000,1.629
1786158811405,200,0.383,0.000,0.383
1786158812405,200,0.142,0.000,0.142
1786158813405,200,0.346,0.000,0.346
1786158814405,200,0.246,0.000,0.246
1786158815405,200,0.132,0.000,0.132
1786158816405,200,0.139,0.000,0.139
1786158817406,200,0.185,0.000,0.185
1786158818406,200,0.156,0.000,0.156
1786158819406,200,0.134,0.000,0.134
1786158820406,200,0.100,0.000,0.100
1786158821406,200,0.138,0.000,0.138
1786158822406,200,0.094,0.000,0.094
1786158823406,200,0.279,0.000,0.279
1786158824406,200,0.134,0.000,0.133
1786158825406,200,0.263,0.000,0.263
1786158826406,200,0.228,0.000,0.228
1786158827406,200,0.118,0.000,0.118
1786158828406,200,0.346,0.000,0.346
1786158829406,200,0.217,0.000,0.217
1786158830406,200,0.426,0.000,0.426
1786158831407,200,0.210,0.000,0.210
1786158832407,200,0.120,0.000,0.120
1786158833407,200,0.131,0.000,0.131
1786158834407,200,0.355,0.000,0.355
1786158835407,200,0.096,0.000,0.096
1786158836407,200,0.441,0.000,0.441
1786158837407,200,0.280,0.000,0.279
1786158838407,200,0.157,0.000,0.157
1786158839407,200,0.133,0.000,0.133
1786158840407,200,0.135,0.000,0.135
1786158841407,200,0.176,0.000,0.176
1786158842407,200,0.290,0.000,0.290
1786158843407,200,0.342,0.000,0.342
1786158844407,200,0.304,0.000,0.304
1786158845408,200,0.165,0.000,0.165
1786158846408,200,0.137,0.000,0.137
1786158847408,200,0.214,0.000,0.214
1786158848408,200,0.268,0.000,0.268
1786158849408,200,0.193,0.000,0.193
1786158850408,200,0.120,0.000,0.120
1786158851408,200,0.203,0.000,0.203
1786158852408,200,0.258,0.000,0.258
1786158853408,200,0.252,0.000,0.252
1786158854408,200,0.412,0.000,0.412
1786158855408,200,0.147,0.000,0.147
1786158856408,200,0.158,0.000,0.158
1786158857408,200,0.105,0.000,0.105
1786158858409,200,0.121,0.000,0.121
1786158859409,200,0.687,0.000,0.687
1786158860409,200,0.503,0.000,0.503
1786158861409,200,0.158,0.000,0.158
1786158862409,200,0.165,0.000,0.165
1786158863409,200,0.126,0.000,0.126
1786158864409,200,0.165,0.000,0.165
1786158865409,200,0.199,0.000,0.199
1786158866409,200,0.252,0.000,0.252
1786158867409,200,0.158,0.000,0.158
1786158868409,200,0.150,0.000,0.150
1786158869409,200,0.246,0.000,0.246
1786158870409,200,0.459,0.000,0.459
1786158871410,200,0.253,0.000,0.253
1786158872410,200,0.104,0.000,0.104
1786158873410,200,0.241,0.000,0.241
1786158874410,200,0.181,0.000,0.181
1786158875410,200,0.446,0.000,0.446
1786158876410,200,0.188,0.000,0.188
1786158877410,200,0.100,0.000,0.100
1786158878410,200,0.251,0.000,0.251
1786158879410,200,0.508,0.000,0.508
1786158880410,200,0.139,0.000,0.139
1786158881410,200,2.569,0.000,2.569
1786158883979,200,2.887,0.000,2.887
1786158886866,200,4.462,0.000,4.462
1786158891328,200,3.292,0.000,3.292
1786158894621,200,3.219,0.000,3.218
1786158897840,200,3.323,0.000,3.323
1786158901163,200,3.967,0.000,3.967
1786158905130,200,3.770,0.000,3.770
1786158908900,200,0.959,0.000,0.959
1786158909900,200,0.203,0.000,0.203
1786158910900,200,0.378,0.000,0.378
1786158911900,200,0.256,0.000,0.256
1786158912900,200,0.261,0.000,0.261
1786158913900,200,0.224,0.000,0.223
1786158914900,200,0.497,0.000,0.496
1786158915900,200,0.274,0.000,0.274
1786158916900,200,0.097,0.000,0.097
1786158917900,200,0.325,0.000,0.325
1786158918900,200,0.250,0.000,0.250
1786158919900,200,0.236,0.000,0.236
1786158920901,200,0.383,0.000,0.383
1786158921901,200,0.611,0.000,0.611
1786158922901,200,0.122,0.000,0.122
1786158923901,200,0.612,0.000,0.612
1786158924901,200,0.238,0.000,0.238
1786158925901,200,0.252,0.000,0.252
1786158926901,200,0.100,0.000,0.100
1786158927901,200,0.237,0.000,0.237
1786158928901,200,0.478,0.000,0.478
1786158929901,200,0.228,0.000,0.228
1786158930901,200,0.429,0.000,0.429
1786158931901,200,0.207,0.000,0.207
1786158932901,200,0.301,0.000,0.301
1786158933902,200,0.189,0.000,0.189
1786158934902,200,0.265,0.000,0.265
1786158935902,200,0.545,0.000,0.545
1786158936902,200,0.230,0.000,0.230
1786158937902,200,0.505,0.000,0.505
1786158938902,200,0.253,0.000,0.253
1786158939902,200,0.383,0.000,0.383
1786158940902,200,0.145,0.000,0.145
1786158941902,200,0.193,0.000,0.193
1786158942902,200,0.329,0.000,0.329
1786158943902,200,0.396,0.000,0.396
1786158944902,200,0.188,0.000,0.188
1786158945902,200,0.451,0.000,0.451
1786158946903,200,0.102,0.000,0.102
1786158947903,200,0.150,0.000,0.150
1786158948903,200,0.252,0.000,0.252
1786158949903,200,0.391,0.000,0.391
1786158950903,200,0.182,0.000,0.182
1786158951903,200,0.471,0.000,0.471
1786158952903,200,0.101,0.000,0.101
1786158953903,200,0.554,0.000,0.554
1786158954903,200,0.199,0.000,0.199
1786158955903,200,0.667,0.000,0.667
1786158956903,200,0.133,0.000,0.133
1786158957903,200,0.248,0.000,0.248
1786158958903,200,0.097,0.000,0.097
1786158959904,200,0.261,0.000,0.261
1786158960904,200,0.293,0.000,0.293
1786158961904,200,0.229,0.000,0.229
1786158962904,200,0.553,0.000,0.553
1786158963904,200,0.186,0.000,0.186
1786158964904,200,0.637,0.000,0.637
1786158965904,200,0.253,0.000,0.253
1786158966904,200,0.174,0.000,0.174
1786158967904,200,0.229,0.000,0.229
1786158968904,200,0.137,0.000,0.137
1786158969904,200,0.581,0.000,0.581
1786158970904,200,0.169,0.000,0.169
1786158971904,200,0.845,0.000,0.844
1786158972904,200,0.165,0.000,0.165
1786158973905,200,0.222,0.000,0.222
1786158974905,200,0.165,0.000,0.165
1786158975905,200,0.095,0.000,0.095
1786158976905,200,0.545,0.000,0.545
1786158977905,200,0.160,0.000,0.160
1786158978905,200,0.222,0.000,0.222
1786158979905,200,0.174,0.000,0.173
1786158980905,200,0.232,0.000,0.232
1786158981905,200,0.455,0.000,0.455
1786158982905,200,0.139,0.000,0.139
1786158983905,200,0.874,0.000,0.874
1786158984905,200,0.184,0.000,0.184
