epoch,vmpeak_kb,vmsize_kb,vmrss_kb,vmhwm_kb
1784733786.024,4002760,3625940,3157188,3513336
1784733786.274,4002760,3625940,3157172,3513336
1784733786.524,4002760,3625940,3157172,3513336
1784733786.774,4002760,3625940,3157176,3513336
1784733787.025,4002760,3623892,3155156,3513336
1784733787.275,4002760,3623892,3155156,3513336
1784733787.525,4002760,3623892,3155156,3513336
1784733787.775,4002760,3623892,3155156,3513336
1784733788.026,4002760,3623892,3155156,3513336
1784733788.276,4002760,3623892,3155156,3513336
1784733788.526,4002760,3623892,3155156,3513336
1784733788.777,4002760,3623892,3155156,3513336
1784733789.027,4002760,3623892,3155156,3513336
1784733789.277,4002760,3623892,3155156,3513336
1784733789.527,4002760,3623892,3155156,3513336
1784733789.778,4002760,3623892,3155160,3513336
1784733790.028,4002760,3640296,3155176,3513336
1784733790.278,4002760,3640296,3155176,3513336
1784733790.528,4002760,3640296,3155176,3513336
1784733790.779,4002760,3639272,3154152,3513336
1784733791.029,4002760,3639272,3154160,3513336
1784733791.279,4002760,3639272,3154164,3513336
1784733791.530,4002760,3639272,3154164,3513336
1784733791.780,4002760,3639272,3154164,3513336
1784733792.030,4002760,3639272,3154164,3513336
1784733792.280,4002760,3639272,3154164,3513336
1784733792.531,4002760,3639272,3154164,3513336
1784733792.781,4002760,3639272,3154164,3513336
1784733793.031,4002760,3639272,3154164,3513336
1784733793.281,4002760,3639272,3154164,3513336
1784733793.531,4002760,3639272,3154164,3513336
1784733793.782,4002760,3639272,3154164,3513336
1784733794.032,4002760,3639272,3154164,3513336
1784733794.282,4002760,3639272,3154168,3513336
1784733794.532,4002760,3639272,3154168,3513336
1784733794.783,4002760,3639272,3154168,3513336
1784733795.033,4002760,3639272,3154168,3513336
1784733795.283,4002760,3639272,3154168,3513336
1784733795.534,4002760,3639272,3154168,3513336
1784733795.784,4002760,3639272,3154168,3513336
1784733796.034,4002760,3639272,3154168,3513336
1784733796.284,4002760,3639272,3154168,3513336
1784733796.535,4002760,3639272,3154168,3513336
1784733796.785,4002760,3639272,3154168,3513336
1784733797.035,4002760,3639272,3154168,3513336
1784733797.285,4002760,3639272,3154168,3513336
1784733797.536,4002760,3639272,3154168,3513336
1784733797.786,4002760,3639272,3154168,3513336
1784733798.036,4002760,3639272,3154168,3513336
1784733798.286,4002760,3639272,3154168,3513336
1784733798.537,4002760,3639272,3154168,3513336
1784733798.787,4002760,3639272,3154168,3513336
1784733799.037,4002760,3639272,3154168,3513336
1784733799.287,4002760,3639272,3154168,3513336
1784733799.538,4002760,3639272,3154168,3513336
1784733799.788,4002760,3639272,3154168,3513336
1784733800.038,4002760,3639272,3154168,3513336
1784733800.289,4002760,3639272,3154168,3513336
1784733800.539,4002760,3639256,3154164,3513336
1784733800.789,4002760,3639256,3154164,3513336
1784733801.039,4002760,3639256,3154164,3513336
1784733801.290,4002760,3639256,3154164,3513336
1784733801.540,4002760,3639256,3154164,3513336
1784733801.790,4002760,3639256,3154164,3513336
1784733802.041,4002760,3639256,3154164,3513336
1784733802.291,4002760,3639256,3154164,3513336
1784733802.541,4002760,3639256,3154164,3513336
1784733802.791,4002760,3639256,3154164,3513336
1784733803.042,4002760,3639256,3154164,3513336
1784733803.292,4002760,3639256,3154164,3513336
1784733803.542,4002760,3639256,3154164,3513336
1784733803.792,4002760,3639256,3154164,3513336
1784733804.043,4002760,3639256,3154164,3513336
1784733804.293,4002760,3639256,3154164,3513336
1784733804.543,4002760,3639256,3154164,3513336
1784733804.793,4002760,3639256,3154164,3513336
1784733805.044,4002760,3639256,3154164,3513336
1784733805.294,4002760,3639256,3154164,3513336
1784733805.544,4002760,3639256,3154164,3513336
1784733805.795,4002760,3639256,3154164,3513336
1784733806.045,4002760,3639256,3154164,3513336
1784733806.295,4002760,3639256,3154164,3513336
1784733806.545,4002760,3639256,3154164,3513336
1784733806.796,4002760,3639256,3154164,3513336
1784733807.046,4002760,3639256,3154164,3513336
1784733807.296,4002760,3639256,3154164,3513336
1784733807.547,4002760,3639256,3154164,3513336
1784733807.797,4002760,3639256,3154164,3513336
1784733808.047,4002760,3639256,3154164,3513336
1784733808.297,4002760,3639256,3154164,3513336
1784733808.548,4002760,3639256,3154164,3513336
1784733808.798,4002760,3639256,3154164,3513336
1784733809.048,4002760,3639256,3154164,3513336
1784733809.299,4002760,3639256,3154164,3513336
1784733809.549,4002760,3639256,3154164,3513336
1784733809.799,4002760,3639256,3154164,3513336
1784733810.049,4002760,3639256,3154164,3513336
1784733810.300,4002760,3639256,3154164,3513336
1784733810.550,4002760,3639256,3154164,3513336
1784733810.801,4002760,3639256,3154164,3513336
1784733811.051,4002760,3639256,3154164,3513336
1784733811.301,4002760,3639256,3154164,3513336
1784733811.552,4002760,3639256,3154164,3513336
1784733811.802,4002760,3639256,3154164,3513336
1784733812.052,4002760,3639256,3154164,3513336
1784733812.302,4002760,3639256,3154164,3513336
1784733812.553,4002760,3639256,3154164,3513336
1784733812.803,4002760,3639256,3154164,3513336
1784733813.053,4002760,3639256,3154164,3513336
1784733813.303,4002760,3639256,3154164,3513336
1784733813.554,4002760,3639256,3154164,3513336
1784733813.804,4002760,3639256,3154164,3513336
1784733814.054,4002760,3639256,3154164,3513336
1784733814.304,4002760,3639256,3154164,3513336
1784733814.555,4002760,3639256,3154164,3513336
1784733814.805,4002760,3639256,3154164,3513336
1784733815.055,4002760,3639256,3154164,3513336
1784733815.306,4002760,3639256,3154164,3513336
1784733815.556,4002760,3639256,3154164,3513336
1784733815.806,4002760,3639256,3154164,3513336
1784733816.056,4002760,3639256,3154164,3513336
1784733816.307,4002760,3639256,3154164,3513336
1784733816.557,4002760,3639256,3154164,3513336
1784733816.807,4002760,3639256,3154164,3513336
1784733817.057,4002760,3639256,3154164,3513336
1784733817.308,4002760,3639256,3154164,3513336
1784733817.558,4002760,3639256,3154164,3513336
1784733817.808,4002760,3639256,3154164,3513336
1784733818.059,4002760,3639256,3154164,3513336
1784733818.310,4002760,3639256,3154164,3513336
1784733818.560,4002760,3639256,3154164,3513336
1784733818.810,4002760,3639256,3154164,3513336
1784733819.061,4002760,3639256,3154164,3513336
1784733819.311,4002760,3639256,3154164,3513336
1784733819.561,4002760,3639256,3154164,3513336
1784733819.812,4002760,3639256,3154164,3513336
1784733820.062,4002760,3639256,3154164,3513336
1784733820.312,4002760,3590028,3154096,3513336
1784733820.562,4002760,3590028,3154096,3513336
1784733820.813,4002760,3587772,2262680,3513336
1784733821.063,4002760,3021500,1750992,3513336
1784733821.313,4002760,2409148,1204152,3513336
1784733821.563,4002760,2409148,1222008,3513336
1784733821.814,4002760,2409148,1240412,3513336
1784733822.064,4002760,2409148,1251688,3513336
1784733822.314,4002760,2409148,1261960,3513336
1784733822.565,4002760,2409148,1273128,3513336
1784733822.815,4002760,2409148,1283072,3513336
1784733823.065,4002760,2409148,1291928,3513336
1784733823.316,4002760,2408124,1385572,3513336
1784733823.566,4002760,2407100,1400388,3513336
1784733823.816,4002760,2407100,1409000,3513336
1784733824.066,4002760,2407100,1419812,3513336
1784733824.317,4002760,2407100,1432720,3513336
1784733824.567,4002760,2407100,1441324,3513336
1784733824.817,4002760,2407100,1455068,3513336
1784733825.068,4002760,2407100,1464984,3513336
1784733825.318,4002760,2407100,1476052,3513336
1784733825.568,4002760,2407100,1581072,3513336
1784733825.818,4002760,2407100,1584272,3513336
1784733826.069,4002760,2434748,1626752,3513336
1784733826.319,4002760,2456252,1652092,3513336
1784733826.569,4002760,2476732,1672280,3513336
1784733826.820,4002760,2521788,1717676,3513336
1784733827.070,4002760,2540220,1736864,3513336
1784733827.320,4002760,2559676,1756824,3513336
1784733827.570,4002760,2604732,1850744,3513336
1784733827.821,4002760,2639548,1927688,3513336
1784733828.071,4002760,2639548,1927688,3513336
1784733828.321,4002760,2683580,1972060,3513336
1784733828.572,4002760,2729660,2018684,3513336
1784733828.822,4002760,2747068,2035880,3513336
1784733829.072,4002760,2761404,2050560,3513336
1784733829.322,4002760,2784956,2101944,3513336
1784733829.573,4002760,2784956,2102244,3513336
1784733829.823,4002760,2784956,2186444,3513336
1784733830.073,4002760,2818748,2230628,3513336
1784733830.324,4002760,2940604,2379316,3513336
1784733830.574,4002760,2975420,2417680,3513336
1784733830.824,4002760,2975420,2417680,3513336
1784733831.074,4002760,2973372,2450660,3513336
1784733831.325,4002760,2806440,2303348,3513336
1784733831.575,4002760,2806440,2303688,3513336
1784733831.826,4002760,2806440,2303688,3513336
1784733832.076,4002760,2937512,2393268,3513336
1784733832.326,4002760,2937528,2393372,3513336
1784733832.577,4002760,2937528,2393372,3513336
1784733832.827,4002760,2937528,2393372,3513336
1784733833.077,4002760,2937528,2393372,3513336
1784733833.328,4002760,2937528,2393372,3513336
1784733833.578,4002760,2937528,2393372,3513336
1784733833.828,4002760,2937528,2393372,3513336
1784733834.079,4002760,2937528,2393372,3513336
1784733834.329,4002760,2937528,2402160,3513336
1784733834.579,4002760,3003064,2482944,3513336
1784733834.830,4002760,3003064,2482948,3513336
1784733835.080,4002760,3003064,2483052,3513336
1784733835.330,4002760,3003064,2483052,3513336
1784733835.580,4002760,3003064,2483052,3513336
1784733835.831,4002760,3003064,2483052,3513336
1784733836.081,4002760,3003064,2483052,3513336
1784733836.331,4002760,3003064,2483052,3513336
1784733836.582,4002760,3003064,2483052,3513336
1784733836.832,4002760,3003064,2483052,3513336
1784733837.082,4002760,3003064,2483052,3513336
1784733837.333,4002760,3003064,2483052,3513336
1784733837.583,4002760,3003064,2483052,3513336
1784733837.833,4002760,3003064,2483052,3513336
1784733838.083,4002760,3003064,2483052,3513336
1784733838.334,4002760,3003064,2483052,3513336
1784733838.584,4002760,2593464,2079564,3513336
1784733838.834,4002760,2593464,2079564,3513336
1784733839.085,4002760,2593464,2079576,3513336
1784733839.335,4002760,2593464,2079576,3513336
1784733839.585,4002760,2593464,2079588,3513336
1784733839.836,4002760,2593464,2079616,3513336
1784733840.086,4002760,2593464,2079752,3513336
1784733840.336,4002760,2593464,2079764,3513336
1784733840.586,4002760,2593464,2079764,3513336
1784733840.837,4002760,2593464,2079764,3513336
1784733841.087,4002760,2593464,2079764,3513336
1784733841.337,4002760,2593464,2079764,3513336
1784733841.588,4002760,2593464,2079764,3513336
1784733841.838,4002760,2593464,2079764,3513336
1784733842.088,4002760,2593464,2079764,3513336
1784733842.338,4002760,2593464,2079764,3513336
1784733842.589,4002760,2593464,2079764,3513336
1784733842.839,4002760,2593464,2079764,3513336
1784733843.089,4002760,2593464,2079764,3513336
1784733843.340,4002760,2621112,2106832,3513336
1784733843.590,4002760,2641592,2126816,3513336
1784733843.840,4002760,2668216,2153068,3513336
1784733844.090,4002760,2713272,2197488,3513336
1784733844.341,4002760,2730680,2215252,3513336
1784733844.591,4002760,2755256,2239516,3513336
1784733844.841,4002760,2800312,2286144,3513336
1784733845.091,4002760,2832056,2324472,3513336
1784733845.342,4002760,2838200,2333952,3513336
1784733845.592,4002760,2884280,2381780,3513336
1784733845.842,4002760,2929336,2426296,3513336
1784733846.093,4002760,2942648,2439512,3513336
1784733846.343,4002760,2962104,2458372,3513336
1784733846.593,4002760,2970296,2486620,3513336
1784733846.844,4002760,2970296,2486804,3513336
1784733847.094,4002760,2987704,2505448,3513336
1784733847.344,4002760,3111608,2633748,3513336
1784733847.595,4002760,3150520,2684260,3513336
1784733847.845,4002760,2972344,2541164,3513336
1784733848.095,4002760,2972344,2583744,3513336
1784733848.345,4002760,2972344,2583756,3513336
1784733848.596,4002760,3066552,2675704,3513336
1784733848.846,4002760,3066552,2676476,3513336
1784733849.096,4002760,3124920,2733380,3513336
1784733849.347,4002760,3151544,2760336,3513336
1784733849.597,4002760,2981560,2593016,3513336
1784733849.847,4002760,2981560,2593016,3513336
1784733850.097,4002760,2980520,2592012,3513336
1784733850.348,4002760,3100328,2709488,3513336
1784733850.598,4002760,3108520,2717132,3513336
1784733850.848,4002760,3158696,2766648,3513336
1784733851.098,4002760,3150504,2758592,3513336
1784733851.349,4002760,2990776,2601360,3513336
1784733851.599,4002760,2990776,2601360,3513336
1784733851.849,4002760,2992824,2603588,3513336
1784733852.100,4002760,3123896,2733060,3513336
1784733852.350,4002760,3169976,2778664,3513336
1784733852.600,4002760,3075340,2686540,3513336
1784733852.850,4002760,3118272,2729488,3513336
1784733853.101,4002760,3119116,2730304,3513336
1784733853.351,4002760,3195712,2803992,3513336
1784733853.601,4002760,3195712,2803992,3513336
1784733853.852,4002760,3299692,2903240,3513336
1784733854.102,4002760,3332036,2939944,3513336
1784733854.352,4002760,3130628,2741672,3513336
1784733854.602,4002760,3130628,2741672,3513336
1784733854.853,4002760,3133540,2743868,3513336
1784733855.103,4002760,3240232,2846176,3513336
1784733855.353,4002760,3240232,2846176,3513336
1784733855.604,4002760,3300676,2903156,3513336
1784733855.854,4002760,3208548,2817568,3513336
1784733856.104,4002760,3126564,2737020,3513336
1784733856.354,4002760,3126564,2737020,3513336
1784733856.605,4002760,3165476,2775528,3513336
1784733856.855,4002760,3280164,2888188,3513336
1784733857.105,4002760,3280164,2888188,3513336
1784733857.356,4002760,3286308,2894260,3513336
1784733857.606,4002760,3124516,2735004,3513336
1784733857.856,4002760,3154252,2764740,3513336
1784733858.106,4002760,3155048,2765408,3513336
1784733858.357,4002760,3221272,2829024,3513336
1784733858.607,4002760,3328656,2933904,3513336
1784733858.857,4002760,3297960,2906784,3513336
1784733859.108,4002760,3151588,2762740,3513336
1784733859.358,4002760,3151588,2762740,3513336
1784733859.608,4002760,3185380,2795440,3513336
1784733859.858,4002760,3275492,2884584,3513336
1784733860.109,4002760,3275492,2884584,3513336
1784733860.359,4002760,3315428,2923172,3513336
1784733860.609,4002760,3166604,2776896,3513336
1784733860.859,4002760,3166604,2776896,3513336
1784733861.109,4002760,3166604,2776896,3513336
1784733861.360,4002760,3233164,2842272,3513336
1784733861.610,4002760,3329420,2937180,3513336
1784733861.860,4002760,3171724,2781952,3513336
1784733862.110,4002760,3171724,2781952,3513336
1784733862.361,4002760,3171724,2781952,3513336
1784733862.611,4002760,3227020,2836308,3513336
1784733862.861,4002760,3246476,2855384,3513336
1784733863.111,4002760,3290508,2898980,3513336
1784733863.361,4002760,3329420,2937184,3513336
1784733863.612,4002760,3176844,2786996,3513336
1784733863.862,4002760,3176844,2786996,3513336
1784733864.112,4002760,3176844,2787808,3513336
1784733864.362,4002760,3282316,2891408,3513336
1784733864.612,4002760,3289484,2897880,3513336
1784733864.863,4002760,3329420,2937144,3513336
1784733865.113,4002760,3322252,2930092,3513336
1784733865.363,4002760,3171724,2781924,3513336
1784733865.614,4002760,3171724,2781924,3513336
1784733865.864,4002760,3187084,2797864,3513336
1784733866.114,4002760,3314060,2922748,3513336
1784733866.364,4002760,3328396,2936176,3513336
1784733866.615,4002760,3172748,2782964,3513336
1784733866.865,4002760,3172748,2782964,3513336
1784733867.115,4002760,3172748,2783764,3513336
1784733867.366,4002760,3246476,2855816,3513336
1784733867.616,4002760,3246476,2855816,3513336
1784733867.866,4002760,3329420,2937164,3513336
1784733868.116,4002760,3296200,2905020,3513336
1784733868.367,4002760,3165580,2775816,3513336
1784733868.617,4002760,3165580,2775816,3513336
1784733868.867,4002760,3188108,2798080,3513336
1784733869.118,4002760,3276172,2885248,3513336
1784733869.368,4002760,3276172,2885248,3513336
1784733869.618,4002760,3316108,2923964,3513336
1784733869.868,4002760,3180428,2790484,3513336
1784733870.119,4002760,3179404,2789476,3513336
1784733870.369,4002760,3177356,2787460,3513336
1784733870.619,4002760,3231628,2841412,3513336
1784733870.870,4002760,3327884,2935676,3513336
1784733871.120,4002760,3163532,2773828,3513336
1784733871.370,4002760,3163532,2773828,3513336
1784733871.620,4002760,3163532,2773828,3513336
1784733871.871,4002760,3206032,2812152,3513336
1784733872.121,4002760,3240848,2847760,3513336
1784733872.371,4002760,3272592,2878244,3513336
1784733872.622,4002760,3327920,2932360,3513336
1784733872.872,4002760,3182512,2789224,3513336
1784733873.122,4002760,3182512,2789224,3513336
1784733873.372,4002760,3182512,2789224,3513336
1784733873.623,4002760,3248048,2854332,3513336
1784733873.873,4002760,3290032,2895128,3513336
1784733874.123,4002760,3314608,2919320,3513336
1784733874.374,4002760,3327920,2932344,3513336
1784733874.624,4002760,3179440,2786188,3513336
1784733874.874,4002760,3178416,2785180,3513336
1784733875.125,4002760,3177392,2785016,3513336
1784733875.375,4002760,3290032,2895872,3513336
1784733875.625,4002760,3327920,2932396,3513336
1784733875.875,4002760,3177392,2784228,3513336
1784733876.126,4002760,3177392,2784228,3513336
1784733876.376,4002760,3177392,2784228,3513336
1784733876.626,4002760,3247024,2853128,3513336
1784733876.877,4002760,3247024,2853128,3513336
1784733877.127,4002760,3327920,2932360,3513336
1784733877.377,4002760,3323824,2928336,3513336
1784733877.627,4002760,3181488,2788228,3513336
1784733877.878,4002760,3181488,2788228,3513336
1784733878.128,4002760,3181488,2789048,3513336
1784733878.379,4002760,3291056,2896232,3513336
1784733878.629,4002760,3291056,2896232,3513336
1784733878.879,4002760,3328944,2933240,3513336
1784733879.130,4002760,3180464,2787088,3513336
1784733879.380,4002760,3180464,2787088,3513336
1784733879.630,4002760,3180464,2787088,3513336
1784733879.880,4002760,3198896,2805600,3513336
1784733880.131,4002760,3328944,2933280,3513336
1784733880.381,4002760,3363528,2970508,3513336
1784733880.631,4002760,3166604,2776748,3513336
1784733880.882,4002760,3166604,2776748,3513336
1784733881.132,4002760,3166604,2777644,3513336
1784733881.382,4002760,3242308,2850024,3513336
1784733881.632,4002760,3242308,2850024,3513336
1784733881.883,4002760,3326308,2932252,3513336
1784733882.133,4002760,3186020,2794164,3513336
1784733882.383,4002760,3183972,2792148,3513336
1784733882.633,4002760,3183972,2792148,3513336
1784733882.884,4002760,3215716,2824236,3513336
1784733883.134,4002760,3291492,2898496,3513336
1784733883.384,4002760,3291492,2898496,3513336
1784733883.635,4002760,3326308,2933180,3513336
1784733883.885,4002760,3186020,2795088,3513336
1784733884.135,4002760,3182948,2792064,3513336
1784733884.385,4002760,3181924,2791056,3513336
1784733884.636,4002760,3240292,2847520,3513336
1784733884.886,4002760,3328456,2936252,3513336
1784733885.136,4002760,3170700,2781676,3513336
1784733885.387,4002760,3170700,2781676,3513336
1784733885.637,4002760,3170700,2781676,3513336
1784733885.887,4002760,3228556,2833168,3513336
1784733886.137,4002760,3249036,2852944,3513336
1784733886.388,4002760,3286924,2893560,3513336
1784733886.638,4002760,3350984,2958780,3513336
1784733886.888,4002760,3176844,2787716,3513336
1784733887.138,4002760,3175820,2786708,3513336
1784733887.389,4002760,3175820,2786708,3513336
1784733887.639,4002760,3248524,2857492,3513336
1784733887.889,4002760,3283340,2892248,3513336
1784733888.139,4002760,3315084,2923748,3513336
1784733888.390,4002760,3307916,2916740,3513336
1784733888.640,4002760,3168652,2779656,3513336
1784733888.890,4002760,3167628,2778648,3513336
1784733889.141,4002760,3169732,2780296,3513336
1784733889.391,4002760,3291988,2899400,3513336
1784733889.641,4002760,3357128,2964924,3513336
1784733889.891,4002760,3170700,2781676,3513336
1784733890.142,4002760,3170700,2781676,3513336
1784733890.392,4002760,3170700,2781676,3513336
1784733890.642,4002760,3249212,2856736,3513336
1784733890.893,4002760,3250236,2856904,3513336
1784733891.143,4002760,3327068,2933148,3513336
1784733891.393,4002760,3323996,2931696,3513336
1784733891.643,4002760,3187804,2797636,3513336
1784733891.894,4002760,3186780,2796628,3513336
1784733892.144,4002760,3187804,2797208,3513336
1784733892.394,4002760,3300444,2908296,3513336
1784733892.645,4002760,3300444,2908296,3513336
1784733892.895,4002760,3327068,2934720,3513336
1784733893.145,4002760,3183708,2793604,3513336
1784733893.395,4002760,3260048,2870928,3513336
1784733893.646,4002760,3258000,2868912,3513336
1784733893.896,4002760,3275152,2885208,3513336
1784733894.146,4002760,3416716,3021684,3513336
1784733894.397,4002760,3450532,3058364,3513336
1784733894.647,4002760,3260008,2870972,3513336
1784733894.897,4002760,3260008,2870972,3513336
1784733895.147,4002760,3263176,2873092,3513336
1784733895.398,4002760,3346152,2953352,3513336
1784733895.648,4002760,3346152,2953352,3513336
1784733895.898,4002760,3430908,3036288,3513336
1784733896.149,4002760,3460392,3068416,3513336
1784733896.399,4002760,3288296,2899164,3513336
1784733896.649,4002760,3288296,2899164,3513336
1784733896.900,4002760,3292392,2902932,3513336
1784733897.150,4002760,3412228,3020052,3513336
1784733897.400,4002760,3412228,3020052,3513336
1784733897.650,4002760,3435812,3043604,3513336
1784733897.901,4002760,3291368,2902184,3513336
1784733898.151,4002760,3356956,2967684,3513336
1784733898.401,4002760,3355932,2966676,3513336
1784733898.652,4002760,3360152,2969936,3513336
1784733898.902,4002760,3494912,3101472,3513336
1784733899.152,4002760,3547528,3155320,3513336
1784733899.402,4002760,3354824,2965708,3513336
1784733899.653,4002760,3354824,2965708,3513336
1784733899.903,4002760,3354824,2965712,3513336
1784733900.153,4002760,3436744,3046148,3513336
1784733900.404,4002760,3436744,3046148,3513336
1784733900.654,4002760,3493064,3101780,3513336
1784733900.904,4002760,3463368,3072552,3513336
1784733901.154,4002760,3357896,2968728,3513336
1784733901.405,4002760,3357896,2968728,3513336
1784733901.655,4002760,3360968,2971412,3513336
1784733901.905,4002760,3486920,3095204,3513336
1784733902.156,4002760,3486920,3095204,3513336
1784733902.406,4002760,3493064,3101780,3513336
1784733902.656,4002760,3354824,2965704,3513336
1784733902.906,4002760,3354824,2965704,3513336
1784733903.157,4002760,3352776,2963688,3513336
1784733903.407,4002760,3394560,3003000,3513336
1784733903.657,4002760,3504160,3111712,3513336
1784733903.908,4002760,3535144,3143052,3513336
1784733904.158,4002760,3352808,2963724,3513336
1784733904.408,4002760,3352808,2963724,3513336
1784733904.659,4002760,3362024,2972396,3513336
1784733904.909,4002760,3452136,3061156,3513336
1784733905.159,4002760,3452136,3061156,3513336
1784733905.409,4002760,3493096,3101816,3513336
1784733905.660,4002760,3361000,2971788,3513336
1784733905.910,4002760,3361000,2971788,3513336
1784733906.160,4002760,3361000,2971788,3513336
1784733906.411,4002760,3383528,2993836,3513336
1784733906.661,4002760,3493096,3101816,3513336
1784733906.911,4002760,3468520,3077628,3513336
1784733907.162,4002760,3362024,2972796,3513336
1784733907.412,4002760,3362024,2972796,3513336
1784733907.662,4002760,3374968,2982764,3513336
1784733907.912,4002760,3415928,3024260,3513336
1784733908.163,4002760,3435384,3043076,3513336
1784733908.413,4002760,3499896,3107172,3513336
1784733908.663,4002760,3373944,2983188,3513336
1784733908.913,4002760,3373944,2983188,3513336
1784733909.164,4002760,3372920,2982180,3513336
1784733909.414,4002760,3411832,3019564,3513336
1784733909.664,4002760,3459960,3066868,3513336
1784733909.915,4002760,3474296,3081804,3513336
1784733910.165,4002760,3499896,3107168,3513336
1784733910.415,4002760,3366776,2976132,3513336
1784733910.665,4002760,3365752,2975124,3513336
1784733910.916,4002760,3365752,2975124,3513336
1784733911.166,4002760,3438456,3045836,3513336
1784733911.416,4002760,3499896,3107172,3513336
1784733911.667,4002760,3368824,2978152,3513336
1784733911.917,4002760,3368824,2978152,3513336
1784733912.167,4002760,3368824,2978152,3513336
1784733912.417,4002760,3415928,3024540,3513336
1784733912.668,4002760,3415928,3024960,3513336
1784733912.918,4002760,3488680,3096584,3513336
1784733913.168,4002760,3500968,3109084,3513336
1784733913.419,4002760,3370920,2981072,3513336
1784733913.669,4002760,3370920,2981072,3513336
1784733913.919,4002760,3369896,2980068,3513336
1784733914.170,4002760,3456936,3065188,3513336
1784733914.420,4002760,3460008,3068612,3513336
1784733914.670,4002760,3500968,3108824,3513336
1784733914.920,4002760,3476392,3084892,3513336
1784733915.171,4002760,3369896,2980060,3513336
1784733915.421,4002760,3367848,2978044,3513336
1784733915.671,4002760,3367848,2978052,3513336
1784733915.921,4002760,3495848,3103244,3513336
1784733916.172,4002760,3496872,3105052,3513336
1784733916.422,4002760,3368872,2979052,3513336
1784733916.672,4002760,3368872,2979052,3513336
1784733916.922,4002760,3368872,2979060,3513336
1784733917.173,4002760,3418024,3026492,3513336
1784733917.423,4002760,3418024,3026492,3513336
1784733917.673,4002760,3500968,3109080,3513336
1784733917.924,4002760,3379112,2989136,3513336
1784733918.174,4002760,3373992,2984096,3513336
1784733918.424,4002760,3373992,2984096,3513336
1784733918.674,4002760,3404712,3013656,3513336
1784733918.924,4002760,3461032,3069104,3513336
1784733919.175,4002760,3461032,3069104,3513336
1784733919.425,4002760,3500968,3109080,3513336
1784733919.675,4002760,3368872,2979052,3513336
1784733919.925,4002760,3367848,2978044,3513336
1784733920.175,4002760,3365800,2976028,3513336
1784733920.426,4002760,3424168,3032512,3513336
1784733920.676,4002760,3500968,3109084,3513336
1784733920.926,4002760,3367848,2978048,3513336
1784733921.177,4002760,3367848,2978048,3513336
1784733921.427,4002760,3367848,2978048,3513336
1784733921.677,4002760,3407784,3016960,3513336
1784733921.927,4002760,3418024,3026496,3513336
1784733922.178,4002760,3477416,3085520,3513336
1784733922.428,4002760,3500968,3109080,3513336
1784733922.678,4002760,3371944,2982076,3513336
1784733922.929,4002760,3371944,2982076,3513336
1784733923.179,4002760,3371944,2982084,3513336
1784733923.429,4002760,3455912,3064264,3513336
1784733923.679,4002760,3461032,3069112,3513336
1784733923.930,4002760,3500968,3108944,3513336
1784733924.180,4002760,3468200,3076824,3513336
1784733924.430,4002760,3368872,2979048,3513336
1784733924.681,4002760,3368872,2979048,3513336
1784733924.931,4002760,3373992,2983688,3513336
1784733925.181,4002760,3496872,3104976,3513336
1784733925.431,4002760,3496872,3105052,3513336
1784733925.682,4002760,3366824,2977044,3513336
1784733925.932,4002760,3366824,2977044,3513336
1784733926.182,4002760,3366824,2977044,3513336
1784733926.433,4002760,3418024,3026992,3513336
1784733926.683,4002760,3418024,3027172,3513336
1784733926.933,4002760,3500968,3109080,3513336
1784733927.183,4002760,3370920,2981068,3513336
1784733927.434,4002760,3370920,2981068,3513336
1784733927.684,4002760,3370920,2981068,3513336
1784733927.935,4002760,3409832,3019220,3513336
1784733928.185,4002760,3461032,3069604,3513336
1784733928.435,4002760,3474344,3082708,3513336
1784733928.686,4002760,3500968,3109080,3513336
1784733928.936,4002760,3373992,2984092,3513336
1784733929.186,4002760,3372968,2983084,3513336
1784733929.436,4002760,3372968,2983084,3513336
1784733929.687,4002760,3444648,3053224,3513336
1784733929.937,4002760,3500968,3109084,3513336
1784733930.187,4002760,3372968,2983088,3513336
1784733930.438,4002760,3372968,2983088,3513336
1784733930.688,4002760,3372968,2983088,3513336
1784733930.938,4002760,3419048,3027484,3513336
1784733931.188,4002760,3419048,3027484,3513336
1784733931.439,4002760,3494824,3102800,3513336
1784733931.689,4002760,3497896,3106060,3513336
1784733931.939,4002760,3379112,2989136,3513336
1784733932.190,4002760,3379112,2989136,3513336
1784733932.440,4002760,3379112,2989136,3513336
1784733932.690,4002760,3462056,3070156,3513336
1784733932.941,4002760,3462056,3070156,3513336
1784733933.191,4002760,3500968,3109080,3513336
1784733933.441,4002760,3377064,2987116,3513336
1784733933.691,4002760,3372968,2983084,3513336
1784733933.942,4002760,3370920,2981068,3513336
1784733934.192,4002760,3383208,2992284,3513336
1784733934.442,4002760,3500968,3108852,3513336
1784733934.692,4002760,3496872,3105052,3513336
1784733934.943,4002760,3372968,2983088,3513336
1784733935.193,4002760,3372968,2983088,3513336
1784733935.443,4002760,3372968,2983044,3513336
1784733935.693,4002760,3419048,3028200,3513336
1784733935.944,4002760,3426216,3034696,3513336
1784733936.194,4002760,3500968,3109080,3513336
1784733936.444,4002760,3381160,2991148,3513336
1784733936.694,4002760,3381160,2991148,3513336
1784733936.945,4002760,3381160,2991148,3513336
1784733937.195,4002760,3412904,3021384,3513336
1784733937.445,4002760,3463080,3071372,3513336
1784733937.696,4002760,3479464,3087188,3513336
