epoch,tctl_c,gpu_edge_c,ppt_w,ppt_avg_w,nvme_c,dimm0_c,dimm1_c,acpitz_c,load1,mem_avail_mb,swap_free_mb,psi_cpu_avg10,psi_mem_avg10
1784734254,77,43,24,19,39,42,41,20,1.27,17644,28613,0.00,0.00
1784734255,76,43,26,19,39,42,41,20,1.25,17585,28613,0.00,0.00
1784734256,79,43,21,20,39,42,41,20,1.25,17646,28613,0.00,0.00
1784734257,79,42,21,19,39,42,41,20,1.25,17645,28613,0.00,0.00
1784734258,77,44,19,20,39,42,41,20,1.25,17606,28613,0.00,0.00
1784734259,79,43,20,20,39,42,41,20,1.25,17620,28613,0.00,0.00
1784734260,77,43,22,19,39,42,41,20,1.47,17649,28613,0.00,0.00
1784734261,79,43,21,20,39,42,41,20,1.47,17615,28613,0.00,0.00
1784734262,80,44,29,19,39,42,41,20,1.47,17662,28613,0.00,0.00
1784734263,79,42,21,19,39,42,41,20,1.47,17650,28613,0.00,0.00
1784734265,79,44,21,19,39,42,41,20,1.43,17657,28613,0.00,0.00
1784734266,78,44,32,19,39,42,41,20,1.43,17648,28613,0.00,0.00
1784734267,80,43,22,19,39,42,41,20,1.43,17660,28613,0.00,0.00
1784734268,77,43,20,19,39,42,41,20,1.43,17628,28613,0.00,0.00
1784734269,79,43,29,19,39,42,41,20,1.43,17628,28613,0.00,0.00
1784734270,80,44,22,19,39,42,41,20,1.40,17664,28613,0.00,0.00
1784734271,77,45,22,20,39,42,41,20,1.40,17658,28613,0.00,0.00
1784734272,77,46,20,20,39,42,41,20,1.40,17636,28613,0.00,0.00
1784734273,77,46,22,20,39,42,41,20,1.40,17651,28613,0.00,0.00
1784734274,77,43,25,19,39,42,41,20,1.40,17645,28613,0.00,0.00
1784734275,77,47,26,20,39,42,41,20,1.37,17587,28613,0.00,0.00
1784734276,78,43,23,19,39,42,41,20,1.37,17634,28613,0.00,0.00
1784734277,76,43,23,19,39,42,41,20,1.37,17640,28613,0.00,0.00
1784734278,78,43,18,20,39,42,41,20,1.37,17587,28613,0.00,0.00
1784734279,78,43,13,19,39,42,41,20,1.37,17642,28613,0.00,0.00
1784734280,76,43,21,19,39,42,41,20,1.42,17644,28613,0.00,0.00
1784734281,76,44,16,19,39,42,41,20,1.42,17648,28613,0.00,0.00
1784734282,79,44,21,20,39,42,41,20,1.42,17654,28613,0.00,0.00
1784734283,77,43,20,19,39,42,41,20,1.42,17600,28613,0.00,0.00
1784734284,79,44,19,20,39,42,41,20,1.38,17607,28613,0.00,0.00
1784734285,79,44,21,19,39,42,41,20,1.38,17652,28613,0.00,0.00
1784734286,76,43,21,19,39,42,41,20,1.38,17656,28613,0.00,0.00
1784734287,78,42,21,19,39,42,41,20,1.38,17605,28613,0.00,0.00
1784734289,78,44,21,19,39,42,41,20,1.38,17652,28613,0.00,0.00
1784734290,77,42,22,19,39,42,41,20,1.35,17649,28613,0.00,0.00
1784734291,76,43,25,19,39,42,41,20,1.35,17621,28613,0.00,0.00
1784734292,79,45,22,20,39,42,41,20,1.35,17650,28613,0.00,0.00
1784734293,79,43,22,19,39,42,41,20,1.35,17651,28613,0.00,0.00
1784734294,77,46,34,20,39,42,41,20,1.35,17588,28613,0.00,0.00
1784734295,79,43,20,19,39,42,41,20,1.32,17656,28613,0.00,0.00
1784734296,76,43,21,19,39,42,41,20,1.32,17657,28613,0.00,0.00
1784734297,78,43,20,19,39,42,41,20,1.32,17615,28613,0.00,0.00
1784734298,78,44,19,19,39,42,41,20,1.32,17656,28613,0.00,0.00
1784734299,77,43,21,19,39,42,41,20,1.32,17659,28613,0.00,0.00
1784734300,76,44,20,19,39,42,41,20,1.30,17625,28613,0.00,0.00
1784734301,79,44,18,20,39,42,41,20,1.30,17659,28613,0.00,0.00
1784734302,79,42,21,19,39,42,41,20,1.30,17655,28613,0.00,0.00
1784734303,77,44,22,20,39,42,41,20,1.30,17611,28613,0.00,0.00
1784734304,79,44,21,19,39,42,41,20,1.30,17653,28613,0.00,0.00
1784734305,78,43,20,19,39,42,41,20,1.35,17658,28613,0.00,0.00
1784734306,78,43,20,19,39,42,41,20,1.35,17663,28613,0.00,0.00
1784734307,77,45,30,19,39,42,41,20,1.35,17665,28613,0.00,0.00
1784734308,78,43,21,19,39,42,41,20,1.35,17665,28613,0.00,0.00
1784734309,75,43,22,18,39,42,41,20,1.33,17643,28613,0.00,0.00
1784734310,78,44,31,19,39,42,41,20,1.33,17681,28613,0.00,0.00
1784734311,79,42,21,19,39,42,41,20,1.33,17686,28613,0.00,0.00
1784734313,77,46,17,19,39,42,41,20,1.33,17623,28613,0.00,0.00
1784734314,78,43,22,19,39,42,41,20,1.33,17641,28613,0.00,0.00
1784734315,76,43,27,19,39,42,41,20,1.30,17682,28613,0.00,0.00
1784734316,77,43,22,19,39,42,41,20,1.30,17681,28613,0.00,0.00
1784734317,77,44,19,19,39,42,41,20,1.30,17679,28613,0.00,0.00
1784734318,78,43,20,19,38,42,41,20,1.30,17680,28613,0.00,0.00
1784734319,77,43,23,19,39,42,41,20,1.30,17622,28613,0.00,0.00
1784734320,78,44,21,20,39,42,41,20,1.36,17651,28613,0.00,0.00
1784734321,80,43,14,19,39,42,41,20,1.36,17676,28613,0.00,0.00
1784734322,77,45,20,19,39,42,41,20,1.36,17664,28613,0.00,0.00
1784734323,79,43,19,19,39,42,41,20,1.36,17625,28613,0.00,0.00
1784734324,80,46,24,19,39,42,41,20,1.36,17677,28613,0.00,0.00
1784734325,77,43,22,19,38,42,41,20,1.33,17685,28613,0.00,0.00
1784734326,77,44,23,19,39,42,41,20,1.33,17665,28613,0.00,0.00
1784734327,78,43,29,19,39,42,41,20,1.33,17687,28613,0.00,0.00
1784734328,78,43,24,19,39,42,41,20,1.33,17682,28613,0.00,0.00
1784734329,77,45,31,19,38,42,41,20,1.33,17639,28613,0.00,0.00
1784734330,79,43,24,19,39,42,41,20,1.30,17691,28613,0.00,0.00
1784734331,76,44,19,19,39,42,41,20,1.30,17689,28613,0.00,0.00
1784734332,77,44,22,19,39,42,41,20,1.30,17644,28613,0.00,0.00
1784734333,79,43,24,19,39,42,41,20,1.30,17693,28613,0.00,0.00
1784734334,79,43,23,20,39,42,41,20,1.36,17691,28613,0.00,0.00
1784734335,77,43,17,19,39,42,41,20,1.36,17652,28613,0.00,0.00
1784734337,79,43,20,19,39,42,41,20,1.36,17691,28613,0.00,0.00
1784734338,79,43,21,19,39,42,41,20,1.36,17690,28613,0.00,0.00
1784734339,78,43,25,20,39,42,41,20,1.36,17651,28613,0.00,0.00
1784734340,80,43,31,19,39,42,41,20,1.33,17679,28613,0.00,0.00
1784734341,77,43,21,19,39,42,41,20,1.33,17682,28613,0.00,0.00
1784734342,78,43,35,19,38,42,41,20,1.33,17682,28613,0.00,0.00
1784734343,78,45,34,19,39,42,41,20,1.33,17680,28613,0.00,0.00
1784734344,79,43,25,19,39,42,41,20,1.33,17684,28613,0.00,0.00
1784734345,76,43,22,19,39,42,41,20,1.30,17652,28613,0.00,0.00
1784734346,77,43,32,19,39,42,41,20,1.30,17683,28613,0.00,0.00
1784734347,79,43,22,19,39,42,41,20,1.30,17684,28613,0.00,0.00
1784734348,77,43,20,19,39,42,41,20,1.30,17667,28613,0.00,0.00
1784734349,78,44,23,19,39,42,41,20,1.30,17661,28613,0.00,0.00
1784734350,77,44,29,19,39,42,41,20,1.28,17676,28613,0.00,0.00
1784734351,77,43,21,19,39,42,41,20,1.28,17679,28613,0.00,0.00
1784734352,78,45,28,19,39,42,41,20,1.28,17682,28613,0.00,0.00
1784734353,79,43,21,19,39,42,41,20,1.28,17676,28613,0.00,0.00
1784734354,79,43,22,19,39,42,41,20,1.28,17680,28613,0.00,0.00
1784734355,78,43,27,20,39,42,41,20,1.25,17643,28613,0.00,0.00
1784734356,79,43,20,19,39,42,41,20,1.25,17683,28613,0.00,0.00
1784734357,76,43,21,18,39,42,41,20,1.25,17681,28613,0.00,0.00
1784734358,78,43,21,19,39,42,41,20,1.25,17624,28613,0.00,0.00
1784734359,78,44,22,19,39,42,41,20,1.23,17677,28613,0.00,0.00
1784734361,77,42,22,19,39,42,41,20,1.23,17678,28613,0.00,0.00
1784734362,76,47,23,19,39,42,41,20,1.23,17629,28613,0.00,0.00
1784734363,79,43,20,20,39,42,41,20,1.23,17674,28613,0.00,0.00
1784734364,78,42,21,19,39,42,41,20,1.23,17667,28613,0.00,0.00
1784734365,76,44,23,19,39,42,41,20,1.21,17624,28613,0.00,0.00
1784734366,77,43,23,19,39,42,41,20,1.21,17673,28613,0.00,0.00
1784734367,76,43,23,19,39,42,41,20,1.21,17673,28613,0.00,0.00
1784734368,76,44,20,19,39,42,41,20,1.21,17623,28613,0.00,0.00
1784734369,77,43,21,19,39,42,41,20,1.21,17665,28613,0.00,0.00
1784734370,78,43,25,19,39,42,41,20,1.28,17663,28613,0.00,0.00
1784734371,76,43,23,19,39,42,41,20,1.28,17607,28613,0.00,0.00
1784734372,78,43,22,20,39,42,41,20,1.28,17668,28613,0.00,0.00
1784734373,79,43,21,19,39,42,41,20,1.28,17660,28613,0.00,0.00
1784734374,78,43,21,20,39,42,41,20,1.28,17614,28613,0.00,0.00
1784734375,79,44,20,19,39,42,41,20,1.26,17638,28613,0.00,0.00
1784734376,77,43,21,19,39,42,41,20,1.26,17662,28613,0.00,0.00
1784734377,78,43,14,19,39,42,41,20,1.26,17668,28613,0.00,0.00
1784734378,78,44,22,19,39,42,41,20,1.26,17674,28613,0.00,0.00
1784734379,77,43,27,19,39,42,41,20,1.32,17671,28613,0.00,0.00
1784734380,76,43,22,19,39,42,41,20,1.32,17642,28613,0.00,0.00
1784734381,78,42,24,19,39,42,41,20,1.32,17668,28613,0.00,0.00
1784734382,79,42,20,19,39,42,41,20,1.32,17659,28613,0.00,0.00
1784734383,77,43,21,19,39,42,41,20,1.32,17617,28613,0.00,0.00
1784734385,78,43,18,19,39,42,41,20,1.29,17669,28613,0.00,0.00
1784734386,76,42,23,19,39,42,41,20,1.29,17665,28613,0.00,0.00
1784734387,78,43,25,19,38,42,41,20,1.29,17660,28613,0.00,0.00
1784734388,78,44,21,19,39,42,41,20,1.29,17660,28613,0.00,0.00
1784734389,79,42,24,20,39,42,41,20,1.29,17661,28613,0.00,0.00
1784734390,77,43,21,19,39,42,41,20,1.27,17642,28613,0.00,0.00
1784734391,78,43,30,20,39,42,41,20,1.27,17659,28613,0.00,0.00
1784734392,80,42,25,19,39,42,41,20,1.27,17666,28613,0.00,0.00
1784734393,77,43,21,19,39,42,41,20,1.27,17632,28613,0.00,0.00
1784734394,78,43,21,19,39,42,41,20,1.27,17663,28613,0.00,0.00
1784734395,77,43,30,19,39,42,41,20,1.25,17665,28613,0.00,0.00
1784734396,78,43,22,19,39,42,41,20,1.25,17660,28613,0.00,0.00
1784734397,78,44,19,19,39,42,41,20,1.25,17660,28613,0.00,0.00
1784734398,78,43,22,19,39,42,41,20,1.25,17659,28613,0.00,0.00
1784734399,78,43,21,19,39,42,41,20,1.25,17655,28613,0.00,0.00
1784734400,77,43,21,19,39,42,41,20,1.22,17650,28613,0.00,0.00
1784734401,79,43,24,19,39,42,41,20,1.22,17666,28613,0.00,0.00
1784734402,77,45,19,20,39,42,41,20,1.22,17663,28613,0.00,0.00
1784734403,79,44,18,19,39,42,41,20,1.22,17659,28613,0.00,0.00
1784734404,77,46,28,19,39,42,41,20,1.21,17667,28613,0.00,0.00
1784734405,77,43,34,19,39,42,41,20,1.21,17662,28613,0.00,0.00
1784734406,77,44,19,19,39,42,41,20,1.21,17657,28613,0.00,0.00
1784734407,78,42,22,20,39,42,41,20,1.21,17659,28613,0.00,0.00
1784734409,79,44,30,19,39,42,41,20,1.21,17659,28613,0.00,0.00
1784734410,78,43,22,20,39,42,41,20,1.27,17652,28613,0.00,0.00
1784734411,80,42,22,19,39,42,41,20,1.27,17661,28613,0.00,0.00
1784734412,76,42,23,18,39,42,41,20,1.27,17662,28613,0.00,0.00
1784734413,78,42,21,19,39,42,41,20,1.27,17646,28613,0.00,0.00
1784734414,78,43,23,19,39,42,41,20,1.27,17659,28613,0.00,0.00
1784734415,77,43,25,19,39,42,41,20,1.25,17660,28613,0.00,0.00
1784734416,77,43,19,19,39,42,41,20,1.25,17649,28613,0.00,0.00
1784734417,79,44,19,19,39,42,41,20,1.25,17661,28613,0.00,0.00
1784734418,79,42,23,19,39,42,41,20,1.25,17658,28613,0.00,0.00
1784734419,77,46,21,19,39,42,41,20,1.25,17651,28613,0.00,0.00
1784734420,78,43,17,19,39,42,41,20,1.23,17655,28613,0.00,0.00
1784734421,76,42,28,19,39,42,41,20,1.23,17654,28613,0.00,0.00
1784734422,77,44,21,19,39,42,41,20,1.23,17651,28613,0.00,0.00
1784734423,78,44,27,19,39,42,41,20,1.23,17651,28613,0.00,0.00
1784734424,79,43,25,19,39,42,41,20,1.23,17650,28613,0.00,0.00
1784734425,76,45,22,19,39,42,41,20,1.29,17642,28613,0.00,0.00
1784734426,78,43,20,19,39,42,41,20,1.29,17645,28613,0.00,0.00
1784734427,80,43,20,19,39,42,41,20,1.29,17646,28613,0.00,0.00
1784734428,77,43,19,20,39,42,41,20,1.29,17633,28613,0.00,0.00
1784734429,78,43,16,19,39,42,41,20,1.27,17999,28613,0.00,0.00
1784734430,73,43,18,18,39,42,41,20,1.27,18011,28613,0.00,0.00
1784734432,73,44,27,19,39,42,41,20,1.27,18015,28613,0.00,0.00
1784734433,69,43,16,18,39,42,41,20,1.27,17841,28613,0.00,0.00
1784734434,68,44,28,18,39,42,41,20,1.27,17825,28613,0.00,0.00
1784734435,72,43,20,19,39,42,41,20,1.25,17824,28613,0.00,0.00
1784734436,72,43,17,18,39,42,41,20,1.25,17826,28613,0.00,0.00
1784734437,69,43,21,18,38,42,41,20,1.25,17825,28613,0.00,0.00
1784734438,68,43,25,18,39,42,41,20,1.25,17825,28613,0.00,0.00
1784734439,67,43,28,18,39,42,41,20,1.25,17790,28613,0.00,0.00
1784734440,67,45,29,18,39,42,41,20,1.23,17760,28613,0.00,0.00
1784734441,70,43,20,19,39,42,41,20,1.23,17722,28613,0.00,0.00
1784734442,71,42,20,18,39,42,41,20,1.23,17715,28613,0.00,0.00
1784734443,69,45,20,18,38,42,41,20,1.23,17714,28613,0.00,0.00
1784734444,68,44,26,18,39,42,41,20,1.23,17481,28613,0.00,0.00
1784734445,68,43,18,18,39,42,41,20,1.21,17384,28613,0.00,0.00
1784734446,69,43,21,18,39,42,41,20,1.21,17383,28613,0.00,0.00
1784734447,71,42,19,18,39,42,41,20,1.21,17385,28613,0.00,0.00
1784734448,70,46,28,18,39,42,41,20,1.21,17386,28613,0.00,0.00
1784734449,69,43,21,18,39,42,41,20,1.21,17633,28613,0.00,0.00
1784734450,68,43,22,18,39,42,41,20,1.19,17410,28613,0.00,0.00
1784734451,70,43,24,19,39,42,41,20,1.19,17397,28613,0.00,0.00
1784734452,71,43,20,18,38,42,41,20,1.19,17393,28613,0.00,0.00
1784734453,70,43,18,18,39,42,41,20,1.19,17387,28613,0.00,0.00
1784734454,68,43,18,18,39,42,41,20,1.17,17439,28613,0.00,0.00
1784734456,68,43,19,18,39,42,41,20,1.17,17427,28613,0.00,0.00
1784734457,67,43,17,17,39,42,41,20,1.17,17421,28613,0.00,0.00
1784734458,70,42,21,18,39,42,41,20,1.17,17422,28613,0.00,0.00
1784734459,72,42,20,18,39,42,41,20,1.17,17421,28613,0.00,0.00
1784734460,70,43,20,18,39,42,41,20,1.16,17422,28613,0.00,0.00
1784734461,69,43,19,18,38,42,41,20,1.16,17418,28613,0.00,0.00
1784734462,67,42,21,18,39,42,41,20,1.16,17423,28613,0.00,0.00
1784734463,68,43,20,18,39,42,41,20,1.16,17424,28613,0.00,0.00
1784734464,67,43,17,17,39,42,41,20,1.16,17426,28613,0.00,0.00
1784734465,71,46,20,18,39,42,41,20,1.15,17425,28613,0.00,0.00
1784734466,74,43,21,18,39,42,41,20,1.15,17426,28613,0.00,0.00
1784734467,74,45,33,18,39,42,41,20,1.15,17426,28613,0.00,0.00
1784734468,75,42,20,19,39,42,41,20,1.15,17423,28613,0.00,0.00
1784734469,74,42,21,18,39,42,41,20,1.15,17423,28613,0.00,0.00
1784734470,72,42,22,18,39,42,41,20,1.14,17427,28613,0.00,0.00
1784734471,69,43,19,18,39,42,41,20,1.14,17419,28613,0.00,0.00
1784734472,69,43,18,18,39,42,41,20,1.14,17423,28613,0.00,0.00
1784734473,67,43,23,18,39,42,41,20,1.14,17425,28613,0.00,0.00
1784734474,67,43,17,18,39,42,41,20,1.14,17433,28613,0.00,0.00
1784734475,66,42,19,17,39,42,41,20,1.12,17434,28613,0.00,0.00
1784734476,67,42,19,18,39,42,41,20,1.12,17434,28613,0.00,0.00
1784734477,66,42,29,17,39,41,41,20,1.12,17436,28613,0.00,0.00
1784734478,73,43,26,19,39,41,41,20,1.12,17435,28613,0.00,0.00
1784734480,75,42,21,18,38,41,41,20,1.11,17438,28613,0.00,0.00
1784734481,76,43,21,19,39,41,41,20,1.11,17437,28613,0.00,0.00
1784734482,77,42,20,19,39,41,41,20,1.11,17438,28613,0.00,0.00
1784734483,77,43,21,19,39,41,41,20,1.11,17440,28613,0.00,0.00
1784734484,77,43,18,19,39,41,41,20,1.11,17441,28613,0.00,0.00
1784734485,77,42,21,19,39,41,41,20,1.10,17436,28613,0.00,0.00
1784734486,76,43,17,19,39,41,41,20,1.10,17436,28613,0.00,0.00
1784734487,76,42,21,18,39,41,41,20,1.10,17436,28613,0.00,0.00
1784734488,72,42,16,18,39,41,41,20,1.10,17436,28613,0.00,0.00
1784734489,72,42,18,19,39,41,41,20,1.10,17419,28613,0.00,0.00
1784734490,73,42,24,19,39,41,41,20,1.18,17417,28613,0.00,0.00
1784734491,74,42,27,18,39,41,40,20,1.18,17416,28613,0.00,0.00
1784734492,74,42,21,19,39,41,40,20,1.18,17423,28613,0.00,0.00
1784734493,76,42,20,19,39,41,40,20,1.18,17421,28613,0.00,0.00
1784734494,72,43,17,18,39,41,40,20,1.18,17415,28613,0.00,0.00
1784734495,65,39,11,15,39,41,40,20,1.16,17416,28613,0.00,0.00
1784734496,69,42,30,17,39,41,40,20,1.16,17418,28613,0.00,0.00
1784734497,70,42,30,17,39,41,40,20,1.16,17416,28613,0.00,0.00
1784734498,72,43,21,18,39,41,40,20,1.16,17414,28613,0.00,0.00
1784734499,74,42,19,19,39,41,40,20,1.23,17414,28613,0.00,0.00
1784734500,75,45,24,19,39,41,40,20,1.23,17415,28613,0.00,0.00
1784734501,76,44,23,19,39,41,40,20,1.23,17385,28613,0.00,0.00
1784734502,77,44,27,20,39,41,40,20,1.23,17200,28613,0.00,0.00
1784734504,78,43,22,20,39,41,40,20,1.23,17019,28576,0.00,0.00
1784734505,78,43,19,19,39,41,40,20,1.29,16922,28576,0.00,0.00
1784734506,77,42,22,20,39,41,40,20,1.29,16866,28576,0.00,0.00
1784734507,74,43,20,19,39,41,40,20,1.29,19195,28576,0.00,0.00
1784734508,76,43,24,20,39,41,40,20,1.29,19115,28576,0.00,0.00
1784734509,76,43,20,19,39,41,40,20,1.29,19114,28576,0.00,0.00
1784734510,77,42,21,19,39,41,40,20,1.27,19114,28576,0.00,0.00
1784734511,77,45,20,19,39,41,40,20,1.27,19106,28576,0.00,0.00
1784734512,76,43,24,19,39,41,40,20,1.27,18992,28576,0.00,0.00
1784734513,77,43,25,19,39,41,40,20,1.27,18854,28576,0.00,0.00
1784734514,78,43,24,19,39,41,40,20,1.27,18633,28576,0.00,0.00
1784734515,79,43,22,20,39,41,40,20,1.25,18565,28576,0.00,0.00
1784734516,78,43,30,20,39,41,40,20,1.25,18257,28576,0.00,0.00
1784734517,73,43,20,19,39,41,40,20,1.25,18257,28576,0.00,0.00
1784734518,70,46,21,19,39,41,41,20,1.25,18177,28576,0.00,0.00
1784734519,67,44,27,19,39,41,41,20,1.25,18188,28576,0.00,0.00
1784734520,66,45,28,19,39,41,41,20,1.23,18195,28576,0.00,0.00
1784734521,65,44,23,19,39,42,41,20,1.23,18146,28576,0.00,0.00
1784734522,64,44,22,19,39,42,41,20,1.23,18162,28576,0.00,0.00
1784734523,64,46,30,20,39,42,41,20,1.23,18177,28576,0.00,0.00
1784734524,72,43,21,20,39,42,41,20,1.21,18541,28576,0.00,0.00
1784734525,74,43,21,19,39,42,41,20,1.21,18555,28576,0.00,0.00
1784734526,76,43,16,19,39,42,41,20,1.21,18563,28576,0.00,0.00
1784734528,76,44,21,19,39,42,41,20,1.21,18571,28576,0.00,0.00
1784734529,78,43,23,20,39,42,41,20,1.21,18564,28576,0.00,0.00
1784734530,78,44,29,19,39,42,41,20,1.19,18471,28576,0.00,0.00
1784734531,77,45,21,20,39,42,41,20,1.19,18353,28576,0.00,0.00
1784734532,77,43,24,19,39,42,41,20,1.19,18252,28576,0.00,0.00
1784734533,78,46,31,20,39,42,41,20,1.19,18063,28576,0.00,0.00
1784734534,76,43,35,19,39,42,41,20,1.19,18397,28576,0.00,0.00
1784734535,70,43,26,17,39,42,41,20,1.18,18406,28576,0.00,0.00
1784734536,69,43,20,18,39,42,41,20,1.18,18415,28576,0.00,0.00
1784734537,68,43,19,18,39,42,41,20,1.18,18096,28576,0.00,0.00
1784734538,68,44,18,18,39,42,41,20,1.18,18088,28576,0.00,0.00
1784734539,70,42,18,18,39,42,41,20,1.18,18084,28576,0.00,0.00
1784734540,70,43,19,18,39,42,41,20,1.16,18083,28576,0.00,0.00
1784734541,69,43,18,18,39,42,41,20,1.16,18084,28576,0.00,0.00
1784734542,68,44,20,18,39,42,41,20,1.16,18083,28576,0.00,0.00
1784734543,69,43,18,18,39,42,41,20,1.16,17834,28576,0.00,0.00
1784734544,69,42,21,18,39,42,41,20,1.16,17837,28576,0.00,0.00
1784734545,70,43,21,19,39,42,41,20,1.15,17839,28576,0.00,0.00
1784734546,70,43,18,18,39,42,41,20,1.15,17841,28576,0.00,0.00
1784734547,66,43,30,17,39,42,41,20,1.15,17842,28576,0.00,0.00
1784734548,66,44,21,18,39,42,41,20,1.15,17843,28576,0.00,0.00
1784734549,67,43,22,17,39,42,41,20,1.14,17848,28576,0.00,0.00
1784734551,66,45,27,17,39,42,41,20,1.14,17847,28576,0.00,0.00
1784734552,68,43,24,18,39,42,41,20,1.14,17853,28576,0.00,0.00
1784734553,69,43,19,18,39,42,41,20,1.14,17857,28576,0.00,0.00
1784734554,68,43,17,18,39,42,41,20,1.14,17859,28576,0.00,0.00
1784734555,68,43,18,18,39,42,41,20,1.20,17858,28576,0.00,0.00
1784734556,67,43,15,17,39,42,41,20,1.20,17859,28576,0.00,0.00
1784734557,70,42,21,18,39,42,41,20,1.20,17861,28576,0.00,0.00
1784734558,71,42,20,18,39,42,41,20,1.20,17862,28576,0.00,0.00
1784734559,68,42,23,17,39,42,41,20,1.20,17864,28576,0.00,0.00
1784734560,67,43,21,17,39,42,41,20,1.19,17864,28576,0.00,0.00
1784734561,66,43,29,17,39,42,41,20,1.19,17869,28576,0.00,0.00
1784734562,65,46,37,17,39,42,41,20,1.19,17867,28576,0.00,0.00
1784734563,69,43,19,18,39,42,41,20,1.19,17866,28576,0.00,0.00
1784734564,71,42,25,18,39,42,41,20,1.19,17867,28576,0.00,0.00
1784734565,70,48,27,18,39,42,41,20,1.17,17865,28576,0.00,0.00
1784734566,68,43,19,18,39,42,41,20,1.17,17866,28576,0.00,0.00
1784734567,66,43,25,17,39,42,41,20,1.17,17867,28576,0.00,0.00
1784734568,66,43,16,17,39,42,41,20,1.17,17863,28576,0.00,0.00
1784734569,69,43,20,18,39,42,41,20,1.17,17868,28576,0.00,0.00
1784734570,73,42,21,19,39,42,41,20,1.16,17869,28576,0.00,0.00
1784734571,76,42,21,19,39,42,41,20,1.16,17866,28576,0.00,0.00
1784734572,76,43,20,19,39,42,41,20,1.16,17869,28576,0.00,0.00
1784734573,75,42,21,19,39,42,41,20,1.16,17871,28576,0.00,0.00
1784734575,74,43,19,19,39,42,41,20,1.15,17873,28576,0.00,0.00
1784734576,71,43,18,18,39,42,41,20,1.15,17872,28576,0.00,0.00
1784734577,70,42,22,18,39,42,41,20,1.15,17870,28576,0.00,0.00
1784734578,68,43,19,18,39,42,41,20,1.15,17868,28576,0.00,0.00
1784734579,67,43,21,18,39,42,41,20,1.15,17868,28576,0.00,0.00
1784734580,67,42,27,17,39,42,41,20,1.21,17873,28576,0.00,0.00
1784734581,67,43,19,18,39,42,41,20,1.21,17877,28576,0.00,0.00
1784734582,65,43,20,17,39,42,41,20,1.21,17876,28576,0.00,0.00
1784734583,67,45,28,17,39,42,41,20,1.21,17875,28576,0.00,0.00
1784734584,73,42,22,18,39,41,41,20,1.21,17872,28576,0.00,0.00
1784734585,76,43,26,19,39,41,41,20,1.20,17869,28576,0.00,0.00
1784734586,78,43,21,19,39,41,41,20,1.20,17870,28576,0.00,0.00
1784734587,77,42,22,19,39,41,41,20,1.20,17871,28576,0.00,0.00
1784734588,77,43,24,19,39,41,41,20,1.20,17873,28576,0.00,0.00
1784734589,77,42,21,19,39,41,41,20,1.20,17874,28576,0.00,0.00
1784734590,77,42,24,19,39,41,41,20,1.18,17874,28576,0.00,0.00
1784734591,78,43,25,19,39,41,41,20,1.18,17874,28576,0.00,0.00
1784734592,74,43,18,19,39,41,41,20,1.18,17873,28576,0.00,0.00
1784734593,70,42,16,17,39,41,41,20,1.18,17872,28576,0.00,0.00
1784734594,72,43,22,18,39,41,41,20,1.18,17874,28576,0.00,0.00
1784734595,74,43,20,19,39,41,40,20,1.25,17879,28576,0.00,0.00
1784734596,74,43,18,19,39,41,40,20,1.25,17877,28576,0.00,0.00
1784734597,75,42,25,19,39,41,40,20,1.25,17874,28576,0.00,0.00
1784734599,76,46,32,19,39,41,40,20,1.25,17871,28576,0.00,0.00
1784734600,72,43,26,18,39,41,40,20,1.23,17873,28576,0.00,0.00
1784734601,61,39,8,11,39,41,40,20,1.23,17886,28576,0.00,0.00
1784734602,56,39,12,8,39,41,40,20,1.23,17888,28576,0.00,0.00
1784734603,50,38,10,6,39,41,40,20,1.23,17891,28576,0.00,0.00
1784734604,48,38,9,6,39,41,40,20,1.23,17893,28576,0.00,0.00
1784734605,46,37,8,5,39,41,40,20,1.13,17892,28576,0.00,0.00
1784734606,47,38,8,9,39,41,40,20,1.13,20862,28576,0.00,0.00
1784734607,45,37,8,6,39,41,40,20,1.13,20859,28576,0.00,0.00
1784734608,43,37,20,5,39,41,40,20,1.13,20860,28576,0.00,0.00
