epoch_ms,http_code,total_s,connect_s,ttfb_s
1786437258386,200,0.456,0.000,0.456
1786437259386,200,0.977,0.000,0.977
1786437260386,200,1.157,0.000,1.157
1786437261543,200,0.404,0.000,0.404
1786437262544,200,0.483,0.000,0.483
1786437263544,200,0.813,0.000,0.813
1786437264544,200,0.913,0.000,0.913
1786437265544,200,0.622,0.000,0.622
1786437266544,200,0.350,0.000,0.350
1786437267544,200,0.305,0.000,0.304
1786437268544,200,0.072,0.000,0.072
1786437269544,200,0.041,0.000,0.041
1786437270544,200,0.072,0.000,0.072
1786437271544,200,0.066,0.000,0.066
1786437272545,200,0.149,0.000,0.149
1786437273545,200,0.158,0.000,0.158
1786437274545,200,0.172,0.000,0.172
1786437275545,200,0.038,0.000,0.038
1786437276545,200,0.091,0.000,0.090
1786437277545,200,0.071,0.000,0.071
1786437278545,200,0.014,0.000,0.014
1786437279545,200,0.009,0.000,0.009
1786437280545,200,0.007,0.000,0.007
1786437281545,200,0.006,0.000,0.006
1786437282545,200,0.054,0.000,0.054
1786437283546,200,0.007,0.000,0.007
1786437284546,200,0.007,0.000,0.007
1786437285546,200,0.464,0.000,0.464
1786437286546,200,0.007,0.000,0.007
1786437287546,200,0.007,0.000,0.006
1786437288546,200,0.006,0.000,0.006
1786437289546,200,0.006,0.000,0.006
1786437290546,200,0.040,0.000,0.040
1786437291546,200,0.086,0.000,0.086
1786437292547,200,0.047,0.000,0.047
1786437293547,200,0.011,0.000,0.011
1786437294547,200,0.143,0.000,0.143
1786437295547,200,0.008,0.000,0.008
1786437296547,200,0.006,0.000,0.006
1786437297547,200,0.007,0.000,0.007
1786437298547,200,0.007,0.000,0.007
1786437299547,200,0.054,0.000,0.053
1786437300547,200,0.097,0.000,0.097
1786437301548,200,0.037,0.000,0.037
1786437302548,200,0.007,0.000,0.007
1786437303548,200,0.050,0.000,0.050
1786437304548,200,0.041,0.000,0.041
1786437305548,200,0.031,0.000,0.031
1786437306548,200,0.007,0.000,0.007
1786437307548,200,0.026,0.000,0.025
1786437308548,200,0.035,0.000,0.035
1786437309548,200,0.006,0.000,0.006
1786437310548,200,0.036,0.000,0.036
1786437311549,200,0.010,0.000,0.010
1786437312549,200,0.303,0.000,0.303
1786437313549,200,0.009,0.000,0.009
1786437314549,200,0.025,0.000,0.025
1786437315549,200,0.007,0.000,0.007
1786437316549,200,0.041,0.000,0.041
1786437317549,200,0.021,0.000,0.021
1786437318549,200,0.031,0.000,0.031
1786437319549,200,0.007,0.000,0.007
1786437320549,200,0.012,0.000,0.012
1786437321550,200,0.048,0.000,0.048
1786437322550,200,0.020,0.000,0.020
1786437323550,200,0.030,0.000,0.030
1786437324550,200,0.015,0.000,0.014
1786437325550,200,0.014,0.000,0.014
1786437326550,200,0.056,0.000,0.056
1786437327550,200,0.045,0.000,0.045
1786437328550,200,0.056,0.000,0.056
1786437329550,200,0.012,0.000,0.012
1786437330550,200,0.007,0.000,0.007
1786437331551,200,0.140,0.000,0.140
1786437332551,200,0.008,0.000,0.008
1786437333551,200,0.049,0.000,0.049
1786437334551,200,0.007,0.000,0.007
1786437335551,200,0.045,0.000,0.045
1786437336551,200,0.029,0.000,0.029
1786437337551,200,0.010,0.000,0.010
1786437338551,200,0.012,0.000,0.011
1786437339551,200,0.058,0.000,0.058
1786437340551,200,0.008,0.000,0.008
1786437341552,200,0.049,0.000,0.049
1786437342552,200,0.067,0.000,0.067
1786437343552,200,0.056,0.000,0.056
1786437344552,200,0.044,0.000,0.044
1786437345552,200,0.265,0.000,0.265
1786437346552,200,0.007,0.000,0.006
1786437347552,200,0.095,0.000,0.095
1786437348552,200,0.007,0.000,0.007
1786437349552,200,0.008,0.000,0.008
1786437350553,200,0.009,0.000,0.009
1786437351553,200,0.098,0.000,0.098
1786437352553,200,0.009,0.000,0.008
1786437353553,200,0.019,0.000,0.019
1786437354553,200,0.098,0.000,0.098
1786437355553,200,0.011,0.000,0.011
1786437356553,200,0.019,0.000,0.019
1786437357553,200,0.065,0.000,0.065
1786437358553,200,0.006,0.000,0.006
1786437359554,200,0.011,0.000,0.011
1786437360554,200,0.328,0.000,0.327
1786437361554,200,0.006,0.000,0.006
1786437362554,200,0.009,0.000,0.009
1786437363554,200,0.008,0.000,0.008
1786437364554,200,0.068,0.000,0.068
1786437365554,200,0.029,0.000,0.029
1786437366554,200,0.053,0.000,0.053
1786437367554,200,0.009,0.000,0.009
1786437368554,200,0.034,0.000,0.034
1786437369555,200,0.049,0.000,0.049
1786437370555,200,0.113,0.000,0.113
1786437371555,200,0.008,0.000,0.008
1786437372555,200,0.057,0.000,0.057
1786437373555,200,0.073,0.000,0.073
1786437374555,200,0.008,0.000,0.008
1786437375555,200,0.024,0.000,0.024
1786437376555,200,0.063,0.000,0.063
1786437377555,200,0.047,0.000,0.047
1786437378556,200,0.027,0.000,0.026
1786437379556,200,0.009,0.000,0.009
1786437380556,200,0.006,0.000,0.006
1786437381556,200,0.008,0.000,0.008
1786437382556,200,0.007,0.000,0.007
1786437383556,200,0.008,0.000,0.008
1786437384556,200,0.006,0.000,0.006
1786437385556,200,0.683,0.000,0.683
1786437386556,200,0.007,0.000,0.007
1786437387557,200,0.007,0.000,0.007
1786437388557,200,0.006,0.000,0.006
1786437389557,200,0.006,0.000,0.006
1786437390557,200,0.006,0.000,0.006
1786437391557,200,0.010,0.000,0.010
1786437392557,200,0.043,0.000,0.043
1786437393557,200,0.009,0.000,0.009
1786437394557,200,0.007,0.000,0.006
1786437395557,200,0.113,0.000,0.113
1786437396558,200,0.043,0.000,0.043
1786437397558,200,0.010,0.000,0.010
1786437398558,200,0.008,0.000,0.008
1786437399558,200,0.043,0.000,0.043
1786437400558,200,0.010,0.000,0.010
1786437401558,200,0.086,0.000,0.086
1786437402558,200,0.103,0.000,0.102
1786437403558,200,0.006,0.000,0.006
1786437404558,200,0.007,0.000,0.007
1786437405558,200,0.010,0.000,0.009
1786437406559,200,0.007,0.000,0.007
1786437407559,200,0.081,0.000,0.081
1786437408559,200,0.033,0.000,0.033
1786437409559,200,0.008,0.000,0.008
1786437410559,200,0.009,0.000,0.009
1786437411559,200,0.016,0.000,0.016
1786437412559,200,0.677,0.000,0.677
1786437413559,200,0.006,0.000,0.006
1786437414559,200,0.006,0.000,0.006
1786437415560,200,0.006,0.000,0.006
1786437416560,200,0.006,0.000,0.006
1786437417560,200,0.007,0.000,0.007
1786437418560,200,0.059,0.000,0.059
1786437419560,200,0.094,0.000,0.094
1786437420560,200,0.156,0.000,0.156
1786437421560,200,0.045,0.000,0.045
1786437422560,200,0.042,0.000,0.042
1786437423560,200,0.065,0.000,0.065
1786437424560,200,0.079,0.000,0.079
1786437425561,200,0.007,0.000,0.007
1786437426561,200,0.051,0.000,0.050
1786437427561,200,0.142,0.000,0.142
1786437428561,200,0.081,0.000,0.081
1786437429561,200,0.146,0.000,0.146
1786437430561,200,0.018,0.000,0.018
1786437431561,200,0.158,0.000,0.158
1786437432561,200,0.060,0.000,0.060
1786437433561,200,0.125,0.000,0.125
1786437434562,200,0.069,0.000,0.069
1786437435562,200,0.024,0.000,0.024
1786437436562,200,0.145,0.000,0.145
1786437437562,200,0.040,0.000,0.040
1786437438562,200,0.008,0.000,0.008
1786437439562,200,0.122,0.000,0.122
1786437440562,200,0.291,0.000,0.291
1786437441562,200,0.281,0.000,0.281
1786437442562,200,0.094,0.000,0.094
1786437443562,200,0.088,0.000,0.088
1786437444563,200,0.073,0.000,0.073
1786437445563,200,0.075,0.000,0.075
1786437446563,200,0.031,0.000,0.031
1786437447563,200,0.037,0.000,0.037
1786437448563,200,0.182,0.000,0.181
1786437449563,200,0.338,0.000,0.338
1786437450563,200,0.343,0.000,0.342
1786437451563,200,0.027,0.000,0.027
1786437452563,200,0.042,0.000,0.042
1786437453564,200,0.087,0.000,0.087
1786437454564,200,0.077,0.000,0.077
1786437455564,200,0.135,0.000,0.135
1786437456564,200,0.328,0.000,0.328
1786437457564,200,0.118,0.000,0.118
1786437458564,200,0.032,0.000,0.032
1786437459564,200,0.085,0.000,0.085
1786437460564,200,0.310,0.000,0.310
1786437461564,200,0.009,0.000,0.009
1786437462564,200,0.070,0.000,0.070
1786437463565,200,0.025,0.000,0.025
1786437464565,200,0.288,0.000,0.288
1786437465565,200,0.085,0.000,0.085
1786437466565,200,0.056,0.000,0.056
1786437467565,200,0.215,0.000,0.215
1786437468565,200,0.013,0.000,0.013
1786437469565,200,0.114,0.000,0.114
1786437470565,200,0.298,0.000,0.298
1786437471565,200,0.093,0.000,0.093
1786437472566,200,0.075,0.000,0.075
1786437473566,200,0.008,0.000,0.008
1786437474566,200,0.020,0.000,0.020
1786437475566,200,0.151,0.000,0.151
1786437476566,200,0.089,0.000,0.089
1786437477566,200,0.099,0.000,0.099
1786437478566,200,0.006,0.000,0.006
1786437479566,200,0.007,0.000,0.007
1786437480566,200,0.280,0.000,0.280
1786437481567,200,0.084,0.000,0.084
1786437482567,200,0.101,0.000,0.101
1786437483567,200,0.021,0.000,0.021
1786437484567,200,0.007,0.000,0.007
1786437485567,200,0.100,0.000,0.100
1786437486567,200,0.127,0.000,0.127
1786437487567,200,0.053,0.000,0.053
1786437488567,200,0.114,0.000,0.114
1786437489567,200,0.045,0.000,0.045
1786437490568,200,0.092,0.000,0.092
1786437491568,200,0.031,0.000,0.031
1786437492568,200,0.014,0.000,0.014
1786437493568,200,0.071,0.000,0.071
1786437494568,200,0.012,0.000,0.012
1786437495568,200,0.085,0.000,0.085
1786437496568,200,0.011,0.000,0.011
1786437497568,200,0.023,0.000,0.023
1786437498568,200,0.110,0.000,0.110
1786437499569,200,0.052,0.000,0.052
1786437500569,200,0.167,0.000,0.167
1786437501569,200,0.076,0.000,0.076
1786437502569,200,0.446,0.000,0.446
1786437503569,200,0.007,0.000,0.007
1786437504569,200,0.087,0.000,0.087
1786437505569,200,0.019,0.000,0.019
1786437506569,200,0.074,0.000,0.074
1786437507569,200,0.056,0.000,0.056
1786437508569,200,0.128,0.000,0.128
1786437509570,200,0.381,0.000,0.381
1786437510570,200,0.039,0.000,0.039
1786437511570,200,0.093,0.000,0.093
1786437512570,200,0.109,0.000,0.109
1786437513570,200,0.008,0.000,0.008
1786437514570,200,0.351,0.000,0.351
1786437515570,200,0.007,0.000,0.007
1786437516570,200,0.065,0.000,0.065
1786437517570,200,0.102,0.000,0.102
1786437518571,200,0.008,0.000,0.008
1786437519571,200,0.557,0.000,0.557
1786437520571,200,0.092,0.000,0.092
1786437521571,200,0.025,0.000,0.025
1786437522571,200,0.201,0.000,0.201
1786437523571,200,0.007,0.000,0.007
1786437524571,200,0.039,0.000,0.039
1786437525571,200,0.102,0.000,0.102
1786437526571,200,0.778,0.000,0.778
1786437527571,200,0.712,0.000,0.712
1786437528572,200,0.991,0.000,0.991
1786437529572,200,0.528,0.000,0.528
1786437530572,200,0.860,0.000,0.860
1786437531572,200,1.050,0.000,1.050
1786437532622,200,1.536,0.000,1.536
1786437534158,200,0.006,0.000,0.006
1786437535158,200,0.007,0.000,0.007
1786437536159,200,0.007,0.000,0.007
1786437537159,200,0.006,0.000,0.006
1786437538159,200,0.007,0.000,0.007
1786437539159,200,0.009,0.000,0.009
1786437540159,200,0.040,0.000,0.040
1786437541159,200,0.040,0.000,0.040
1786437542159,200,0.026,0.000,0.026
1786437543159,200,0.047,0.000,0.047
1786437544159,200,0.008,0.000,0.008
1786437545160,200,0.041,0.000,0.041
1786437546160,200,0.049,0.000,0.049
1786437547160,200,0.006,0.000,0.006
1786437548160,200,0.020,0.000,0.020
1786437549160,200,0.096,0.000,0.096
1786437550160,200,0.059,0.000,0.059
1786437551160,200,0.022,0.000,0.022
1786437552160,200,0.034,0.000,0.034
1786437553160,200,0.033,0.000,0.033
1786437554160,200,0.042,0.000,0.042
1786437555161,200,0.022,0.000,0.022
1786437556161,200,0.034,0.000,0.034
1786437557161,200,0.020,0.000,0.020
1786437558161,200,0.018,0.000,0.018
1786437559161,200,0.111,0.000,0.111
1786437560161,200,0.029,0.000,0.029
1786437561161,200,0.059,0.000,0.059
1786437562161,200,0.007,0.000,0.007
1786437563161,200,0.008,0.000,0.008
1786437564162,200,0.085,0.000,0.085
1786437565162,200,0.053,0.000,0.053
1786437566162,200,0.040,0.000,0.040
1786437567162,200,0.204,0.000,0.204
1786437568162,200,0.034,0.000,0.034
1786437569162,200,0.008,0.000,0.008
1786437570162,200,0.080,0.000,0.080
1786437571162,200,0.081,0.000,0.081
1786437572162,200,0.051,0.000,0.051
1786437573162,200,0.007,0.000,0.007
1786437574163,200,0.009,0.000,0.009
1786437575163,200,0.050,0.000,0.050
1786437576163,200,0.015,0.000,0.015
1786437577163,200,0.011,0.000,0.011
1786437578163,200,0.044,0.000,0.044
1786437579163,200,0.036,0.000,0.036
1786437580163,200,0.012,0.000,0.012
1786437581163,200,0.062,0.000,0.062
1786437582163,200,0.034,0.000,0.034
1786437583163,200,0.026,0.000,0.026
1786437584164,200,0.009,0.000,0.009
1786437585164,200,0.079,0.000,0.079
1786437586164,200,0.033,0.000,0.033
1786437587164,200,0.009,0.000,0.009
1786437588164,200,0.011,0.000,0.011
1786437589164,200,0.008,0.000,0.008
1786437590164,200,0.008,0.000,0.008
1786437591164,200,0.007,0.000,0.007
1786437592164,200,0.009,0.000,0.009
1786437593165,200,0.013,0.000,0.013
1786437594165,200,0.012,0.000,0.012
1786437595165,200,0.007,0.000,0.007
1786437596165,200,0.008,0.000,0.008
1786437597165,200,0.007,0.000,0.007
1786437598165,200,0.008,0.000,0.008
1786437599165,200,0.009,0.000,0.009
1786437600165,200,0.032,0.000,0.032
1786437601165,200,0.006,0.000,0.006
1786437602166,200,0.007,0.000,0.007
1786437603166,200,0.007,0.000,0.007
1786437604166,200,0.007,0.000,0.007
1786437605166,200,0.046,0.000,0.046
1786437606166,200,0.017,0.000,0.017
1786437607166,200,0.060,0.000,0.060
1786437608167,200,0.021,0.000,0.021
1786437609167,200,0.012,0.000,0.012
1786437610167,200,0.012,0.000,0.012
1786437611167,200,0.008,0.000,0.008
1786437612168,200,0.012,0.000,0.012
1786437613168,200,0.013,0.000,0.013
1786437614168,200,0.010,0.000,0.010
1786437615168,200,0.008,0.000,0.008
1786437616168,200,0.013,0.000,0.013
1786437617168,200,0.013,0.000,0.013
1786437618169,200,0.008,0.000,0.008
1786437619169,200,0.009,0.000,0.009
1786437620169,200,0.012,0.000,0.012
1786437621169,200,0.011,0.000,0.011
1786437622169,200,0.012,0.000,0.012
1786437623169,200,0.012,0.000,0.012
1786437624169,200,0.009,0.000,0.009
1786437625169,200,0.009,0.000,0.009
1786437626169,200,0.013,0.000,0.012
1786437627170,200,0.008,0.000,0.008
1786437628170,200,0.013,0.000,0.013
1786437629170,200,0.013,0.000,0.012
1786437630170,200,0.012,0.000,0.012
1786437631171,200,0.013,0.000,0.013
1786437632171,200,0.009,0.000,0.009
1786437633171,200,0.009,0.000,0.009
1786437634171,200,0.013,0.000,0.013
1786437635171,200,0.013,0.000,0.013
1786437636172,200,0.008,0.000,0.008
1786437637172,200,0.010,0.000,0.010
1786437638172,200,0.013,0.000,0.013
1786437639172,200,0.012,0.000,0.012
