epoch_ms,http_code,total_s,connect_s,ttfb_s
1786170570510,200,0.399,0.000,0.399
1786170571510,200,0.143,0.000,0.143
1786170572510,200,0.308,0.000,0.308
1786170573510,200,0.148,0.000,0.147
1786170574511,200,0.130,0.000,0.130
1786170575511,200,0.161,0.000,0.161
1786170576511,200,0.168,0.000,0.167
1786170577511,200,0.610,0.000,0.610
1786170578511,200,0.192,0.000,0.191
1786170579511,200,0.458,0.000,0.458
1786170580511,200,0.268,0.000,0.268
1786170581511,200,0.172,0.000,0.172
1786170582511,200,0.151,0.000,0.151
1786170583511,200,0.113,0.000,0.113
1786170584511,200,0.180,0.000,0.180
1786170585511,200,0.150,0.000,0.150
1786170586511,200,0.128,0.000,0.128
1786170587511,200,0.163,0.000,0.163
1786170588512,200,0.180,0.000,0.179
1786170589512,200,0.185,0.000,0.185
1786170590512,200,0.145,0.000,0.145
1786170591512,200,0.199,0.000,0.199
1786170592512,200,0.212,0.000,0.212
1786170593512,200,0.148,0.000,0.148
1786170594512,200,0.103,0.000,0.103
1786170595512,200,0.202,0.000,0.202
1786170596512,200,0.156,0.000,0.156
1786170597512,200,0.217,0.000,0.217
1786170598512,200,1.158,0.000,1.158
1786170599670,200,0.252,0.000,0.252
1786170600670,200,0.516,0.000,0.516
1786170601670,200,0.152,0.000,0.152
1786170602670,200,0.483,0.000,0.483
1786170603670,200,0.174,0.000,0.174
1786170604670,200,0.426,0.000,0.426
1786170605670,200,0.145,0.000,0.144
1786170606670,200,0.373,0.000,0.373
1786170607671,200,0.163,0.000,0.163
1786170608671,200,0.516,0.000,0.516
1786170609671,200,0.197,0.000,0.197
1786170610671,200,0.136,0.000,0.136
1786170611671,200,0.234,0.000,0.234
1786170612671,200,0.098,0.000,0.098
1786170613671,200,0.351,0.000,0.351
1786170614671,200,0.140,0.000,0.140
1786170615671,200,0.641,0.000,0.641
1786170616671,200,0.175,0.000,0.175
1786170617671,200,0.191,0.000,0.191
1786170618671,200,0.368,0.000,0.368
1786170619671,200,0.109,0.000,0.109
1786170620672,200,0.563,0.000,0.563
1786170621672,200,0.155,0.000,0.155
1786170622672,200,0.238,0.000,0.238
1786170623672,200,0.156,0.000,0.156
1786170624672,200,0.209,0.000,0.209
1786170625672,200,0.742,0.000,0.742
1786170626672,200,0.103,0.000,0.103
1786170627672,200,0.249,0.000,0.249
1786170628672,200,0.296,0.000,0.296
1786170629672,200,0.166,0.000,0.166
1786170630672,200,0.114,0.000,0.114
1786170631672,200,0.186,0.000,0.186
1786170632672,200,0.144,0.000,0.144
1786170633673,200,0.534,0.000,0.534
1786170634673,200,0.098,0.000,0.098
1786170635673,200,0.136,0.000,0.136
1786170636673,200,0.207,0.000,0.207
1786170637673,200,0.163,0.000,0.163
1786170638673,200,0.167,0.000,0.167
1786170639673,200,0.138,0.000,0.137
1786170640673,200,0.096,0.000,0.096
1786170641673,200,0.627,0.000,0.627
1786170642673,200,0.142,0.000,0.142
1786170643673,200,0.225,0.000,0.225
1786170644673,200,0.509,0.000,0.509
1786170645673,200,0.109,0.000,0.109
1786170646673,200,0.136,0.000,0.135
1786170647674,200,0.374,0.000,0.374
1786170648674,200,0.129,0.000,0.129
1786170649674,200,0.181,0.000,0.181
1786170650674,200,0.419,0.000,0.419
1786170651674,200,0.126,0.000,0.126
1786170652674,200,0.206,0.000,0.206
1786170653674,200,0.204,0.000,0.203
1786170654674,200,0.258,0.000,0.257
1786170655674,200,0.126,0.000,0.126
1786170656674,200,0.182,0.000,0.182
1786170657674,200,0.125,0.000,0.125
1786170658674,200,0.130,0.000,0.130
1786170659674,200,0.136,0.000,0.136
1786170660674,200,2.009,0.000,2.008
1786170662683,200,1.375,0.000,1.375
1786170664059,200,0.825,0.000,0.825
1786170665059,200,1.741,0.000,1.741
1786170666800,200,1.790,0.000,1.790
1786170668589,200,1.980,0.000,1.980
1786170670569,200,0.147,0.000,0.147
1786170671569,200,0.711,0.000,0.711
1786170672569,200,0.137,0.000,0.137
1786170673569,200,0.145,0.000,0.145
1786170674569,200,0.256,0.000,0.256
1786170675569,200,0.257,0.000,0.257
1786170676570,200,0.242,0.000,0.242
1786170677570,200,0.266,0.000,0.266
1786170678570,200,0.095,0.000,0.095
1786170679570,200,0.319,0.000,0.319
1786170680570,200,0.181,0.000,0.181
1786170681570,200,0.328,0.000,0.328
1786170682570,200,0.456,0.000,0.456
1786170683570,200,0.245,0.000,0.244
1786170684570,200,0.266,0.000,0.266
1786170685570,200,0.311,0.000,0.311
1786170686570,200,0.188,0.000,0.188
1786170687570,200,0.308,0.000,0.308
1786170688570,200,0.163,0.000,0.163
1786170689571,200,0.280,0.000,0.279
1786170690571,200,0.313,0.000,0.313
1786170691571,200,0.178,0.000,0.178
1786170692571,200,0.417,0.000,0.417
1786170693571,200,0.206,0.000,0.206
1786170694571,200,0.325,0.000,0.325
1786170695571,200,0.172,0.000,0.172
1786170696571,200,0.285,0.000,0.285
1786170697571,200,0.315,0.000,0.315
1786170698571,200,0.182,0.000,0.182
1786170699571,200,0.135,0.000,0.134
1786170700571,200,0.161,0.000,0.161
1786170701571,200,0.264,0.000,0.264
1786170702571,200,0.170,0.000,0.170
1786170703572,200,0.223,0.000,0.223
1786170704572,200,0.255,0.000,0.255
1786170705572,200,0.388,0.000,0.388
1786170706572,200,0.239,0.000,0.239
1786170707572,200,0.365,0.000,0.365
1786170708572,200,0.151,0.000,0.151
1786170709572,200,0.263,0.000,0.263
1786170710572,200,0.262,0.000,0.262
1786170711572,200,0.418,0.000,0.418
1786170712572,200,0.287,0.000,0.287
1786170713572,200,0.322,0.000,0.322
1786170714572,200,0.193,0.000,0.193
1786170715572,200,0.316,0.000,0.316
1786170716572,200,0.177,0.000,0.176
1786170717573,200,0.227,0.000,0.227
1786170718573,200,0.174,0.000,0.174
1786170719573,200,0.264,0.000,0.264
1786170720573,200,0.309,0.000,0.309
1786170721573,200,0.153,0.000,0.153
1786170722573,200,0.266,0.000,0.266
1786170723573,200,0.391,0.000,0.391
1786170724573,200,0.176,0.000,0.176
1786170725573,200,0.303,0.000,0.303
1786170726573,200,0.172,0.000,0.172
1786170727573,200,0.382,0.000,0.381
1786170728573,200,0.155,0.000,0.155
1786170729573,200,0.261,0.000,0.261
1786170730573,200,0.374,0.000,0.374
1786170731574,200,0.232,0.000,0.232
1786170732574,200,0.341,0.000,0.341
1786170733574,200,0.462,0.000,0.462
1786170734574,200,0.113,0.000,0.113
1786170735574,200,0.228,0.000,0.228
1786170736574,200,0.265,0.000,0.265
1786170737574,200,0.381,0.000,0.381
1786170738574,200,0.226,0.000,0.226
1786170739574,200,0.330,0.000,0.330
1786170740574,200,0.230,0.000,0.230
1786170741574,200,0.230,0.000,0.230
1786170742574,200,0.288,0.000,0.287
1786170743574,200,0.145,0.000,0.145
1786170744574,200,0.272,0.000,0.272
1786170745575,200,0.142,0.000,0.142
1786170746575,200,0.179,0.000,0.179
1786170747575,200,0.316,0.000,0.316
1786170748575,200,0.198,0.000,0.198
1786170749575,200,0.295,0.000,0.295
1786170750575,200,0.143,0.000,0.142
1786170751575,200,0.168,0.000,0.168
1786170752575,200,0.278,0.000,0.278
1786170753575,200,0.144,0.000,0.144
1786170754575,200,0.371,0.000,0.370
1786170755575,200,0.148,0.000,0.148
1786170756575,200,0.254,0.000,0.254
1786170757575,200,0.358,0.000,0.358
1786170758575,200,0.211,0.000,0.211
1786170759576,200,0.151,0.000,0.151
1786170760576,200,0.476,0.000,0.476
1786170761576,200,0.254,0.000,0.254
1786170762576,200,0.355,0.000,0.355
1786170763576,200,0.204,0.000,0.204
1786170764576,200,0.098,0.000,0.098
1786170765576,200,0.216,0.000,0.215
1786170766576,200,0.233,0.000,0.233
1786170767576,200,0.320,0.000,0.320
1786170768576,200,0.420,0.000,0.420
1786170769576,200,0.256,0.000,0.256
1786170770576,200,0.377,0.000,0.377
1786170771576,200,0.244,0.000,0.243
1786170772576,200,0.359,0.000,0.359
1786170773577,200,0.455,0.000,0.455
1786170774577,200,0.234,0.000,0.234
1786170775577,200,0.344,0.000,0.344
1786170776577,200,0.197,0.000,0.197
1786170777577,200,0.186,0.000,0.186
1786170778577,200,0.140,0.000,0.140
1786170779577,200,0.216,0.000,0.216
1786170780577,200,0.327,0.000,0.327
1786170781577,200,0.351,0.000,0.350
1786170782577,200,0.202,0.000,0.202
1786170783577,200,0.315,0.000,0.315
1786170784577,200,0.132,0.000,0.132
1786170785577,200,0.266,0.000,0.266
1786170786577,200,0.356,0.000,0.356
1786170787578,200,0.206,0.000,0.206
1786170788578,200,0.221,0.000,0.221
1786170789578,200,0.326,0.000,0.326
1786170790578,200,0.184,0.000,0.184
1786170791578,200,0.220,0.000,0.220
1786170792578,200,0.232,0.000,0.232
1786170793578,200,0.350,0.000,0.350
1786170794578,200,0.377,0.000,0.377
1786170795578,200,0.230,0.000,0.229
1786170796578,200,0.343,0.000,0.343
1786170797578,200,0.155,0.000,0.155
1786170798578,200,0.316,0.000,0.316
1786170799578,200,0.203,0.000,0.203
1786170800578,200,0.307,0.000,0.307
1786170801579,200,0.158,0.000,0.158
1786170802579,200,0.201,0.000,0.201
1786170803579,200,0.179,0.000,0.179
1786170804579,200,0.304,0.000,0.304
1786170805579,200,0.148,0.000,0.148
1786170806579,200,0.179,0.000,0.179
1786170807579,200,0.292,0.000,0.292
1786170808579,200,0.150,0.000,0.150
1786170809579,200,0.274,0.000,0.274
1786170810579,200,0.333,0.000,0.333
1786170811579,200,0.109,0.000,0.109
1786170812579,200,0.212,0.000,0.212
1786170813579,200,0.306,0.000,0.306
1786170814580,200,0.153,0.000,0.153
1786170815580,200,0.255,0.000,0.255
1786170816580,200,0.380,0.000,0.380
1786170817580,200,0.150,0.000,0.150
1786170818580,200,0.162,0.000,0.162
1786170819580,200,0.374,0.000,0.374
1786170820580,200,0.226,0.000,0.226
1786170821580,200,0.241,0.000,0.241
1786170822580,200,0.345,0.000,0.345
1786170823580,200,0.185,0.000,0.185
1786170824580,200,0.289,0.000,0.289
1786170825580,200,0.399,0.000,0.399
1786170826580,200,0.113,0.000,0.113
1786170827581,200,0.170,0.000,0.170
1786170828581,200,0.288,0.000,0.288
1786170829581,200,0.315,0.000,0.315
1786170830581,200,0.164,0.000,0.164
1786170831581,200,0.276,0.000,0.276
1786170832581,200,0.136,0.000,0.136
1786170833581,200,0.270,0.000,0.270
1786170834581,200,0.113,0.000,0.113
1786170835581,200,0.276,0.000,0.275
1786170836581,200,0.383,0.000,0.383
1786170837581,200,0.141,0.000,0.141
1786170838581,200,0.266,0.000,0.266
1786170839581,200,0.373,0.000,0.373
1786170840581,200,0.228,0.000,0.228
1786170841582,200,0.350,0.000,0.350
1786170842582,200,0.199,0.000,0.199
1786170843582,200,0.172,0.000,0.172
1786170844582,200,0.274,0.000,0.274
1786170845582,200,0.412,0.000,0.411
1786170846582,200,0.190,0.000,0.190
1786170847582,200,0.315,0.000,0.315
1786170848582,200,0.197,0.000,0.197
1786170849582,200,0.299,0.000,0.299
1786170850582,200,0.200,0.000,0.200
1786170851582,200,0.184,0.000,0.184
1786170852582,200,0.296,0.000,0.296
1786170853582,200,0.160,0.000,0.160
1786170854582,200,0.283,0.000,0.283
1786170855583,200,0.329,0.000,0.329
1786170856583,200,0.203,0.000,0.203
1786170857583,200,0.340,0.000,0.340
1786170858583,200,0.140,0.000,0.140
1786170859583,200,0.354,0.000,0.354
1786170860583,200,0.235,0.000,0.235
1786170861583,200,0.353,0.000,0.353
1786170862583,200,0.203,0.000,0.203
1786170863583,200,0.252,0.000,0.252
1786170864583,200,0.358,0.000,0.358
1786170865583,200,0.216,0.000,0.216
1786170866583,200,0.101,0.000,0.101
1786170867583,200,0.305,0.000,0.305
1786170868584,200,0.345,0.000,0.345
1786170869584,200,0.191,0.000,0.191
1786170870584,200,0.316,0.000,0.316
1786170871584,200,0.185,0.000,0.185
1786170872584,200,0.292,0.000,0.292
1786170873584,200,0.434,0.000,0.434
1786170874584,200,0.730,0.000,0.730
1786170875584,200,0.892,0.000,0.892
1786170876584,200,0.937,0.000,0.937
1786170877584,200,0.838,0.000,0.838
1786170878584,200,0.868,0.000,0.868
1786170879584,200,0.837,0.000,0.837
1786170880584,200,0.889,0.000,0.889
1786170881584,200,0.874,0.000,0.874
1786170882585,200,0.757,0.000,0.757
1786170883585,200,0.881,0.000,0.881
1786170884585,200,0.976,0.000,0.976
1786170885585,200,0.773,0.000,0.773
1786170886585,200,0.303,0.000,0.303
1786170887585,200,0.485,0.000,0.485
1786170888585,200,0.985,0.000,0.985
1786170889585,200,1.145,0.000,1.145
1786170890730,200,0.658,0.000,0.658
1786170891731,200,0.889,0.000,0.889
1786170892731,200,1.273,0.000,1.273
1786170894004,200,1.045,0.000,1.045
1786170895049,200,0.241,0.000,0.241
1786170896049,200,0.537,0.000,0.537
1786170897049,200,0.887,0.000,0.887
1786170898049,200,0.818,0.000,0.818
1786170899049,200,0.400,0.000,0.400
1786170900049,200,0.654,0.000,0.654
1786170901049,200,0.859,0.000,0.859
1786170902049,200,0.898,0.000,0.898
1786170903049,200,0.893,0.000,0.893
1786170904049,200,1.069,0.000,1.069
1786170905118,200,0.566,0.000,0.566
1786170906118,200,0.819,0.000,0.819
1786170907118,200,0.777,0.000,0.777
1786170908118,200,0.507,0.000,0.507
1786170909118,200,0.852,0.000,0.852
1786170910118,200,0.962,0.000,0.962
1786170911119,200,0.957,0.000,0.957
1786170912119,200,0.807,0.000,0.807
1786170913119,200,0.204,0.000,0.204
1786170914119,200,0.621,0.000,0.621
1786170915119,200,1.057,0.000,1.057
1786170916176,200,0.925,0.000,0.925
1786170917176,200,0.827,0.000,0.827
1786170918176,200,0.423,0.000,0.423
1786170919176,200,0.896,0.000,0.896
1786170920176,200,0.877,0.000,0.877
1786170921176,200,0.963,0.000,0.963
1786170922177,200,0.536,0.000,0.536
1786170923177,200,0.724,0.000,0.724
1786170924177,200,1.012,0.000,1.012
1786170925189,200,1.440,0.000,1.440
1786170926629,200,0.663,0.000,0.663
1786170927629,200,0.913,0.000,0.913
1786170928629,200,1.016,0.000,1.016
1786170929645,200,0.840,0.000,0.840
1786170930645,200,0.870,0.000,0.870
1786170931645,200,0.302,0.000,0.302
1786170932645,200,0.527,0.000,0.527
1786170933645,200,0.993,0.000,0.993
1786170934645,200,0.869,0.000,0.869
1786170935645,200,0.813,0.000,0.813
1786170936645,200,1.105,0.000,1.105
1786170937750,200,0.656,0.000,0.656
1786170938750,200,0.857,0.000,0.857
1786170939751,200,0.974,0.000,0.974
1786170940751,200,0.567,0.000,0.567
1786170941751,200,0.803,0.000,0.803
1786170942751,200,0.896,0.000,0.896
1786170943751,200,0.723,0.000,0.723
1786170944751,200,0.952,0.000,0.952
1786170945751,200,0.677,0.000,0.677
1786170946751,200,0.955,0.000,0.955
1786170947751,200,0.418,0.000,0.418
1786170948751,200,0.983,0.000,0.983
1786170949751,200,0.816,0.000,0.816
1786170950751,200,0.941,0.000,0.941
1786170951751,200,0.609,0.000,0.609
1786170952751,200,0.910,0.000,0.910
1786170953752,200,0.916,0.000,0.916
1786170954752,200,0.590,0.000,0.590
1786170955752,200,0.856,0.000,0.856
1786170956752,200,1.250,0.000,1.249
1786170958001,200,0.725,0.000,0.725
1786170959001,200,0.767,0.000,0.767
1786170960002,200,0.757,0.001,0.757
1786170961002,200,0.642,0.000,0.642
1786170962002,200,0.832,0.000,0.832
1786170963002,200,0.601,0.000,0.600
1786170964002,200,0.563,0.000,0.563
1786170965002,200,0.681,0.000,0.681
1786170966002,200,1.202,0.000,1.202
1786170967204,200,0.834,0.000,0.834
1786170968204,200,0.909,0.000,0.909
1786170969204,200,0.942,0.000,0.942
1786170970204,200,0.631,0.000,0.631
1786170971204,200,0.792,0.000,0.792
1786170972204,200,0.896,0.000,0.896
1786170973204,200,0.864,0.000,0.864
1786170974204,200,0.855,0.000,0.855
1786170975204,200,0.628,0.000,0.628
1786170976204,200,0.870,0.000,0.870
1786170977204,200,1.071,0.000,1.071
1786170978276,200,0.842,0.000,0.841
1786170979276,200,0.581,0.000,0.581
1786170980276,200,0.782,0.000,0.782
1786170981276,200,0.890,0.000,0.890
1786170982276,200,0.662,0.000,0.662
1786170983276,200,0.902,0.000,0.902
1786170984276,200,0.636,0.000,0.636
1786170985276,200,0.861,0.000,0.861
1786170986276,200,0.942,0.000,0.942
1786170987277,200,0.440,0.000,0.440
1786170988277,200,0.689,0.000,0.689
1786170989277,200,0.822,0.000,0.822
1786170990277,200,0.777,0.000,0.777
1786170991277,200,0.736,0.000,0.736
1786170992277,200,0.153,0.000,0.153
1786170993277,200,0.773,0.000,0.773
1786170994277,200,0.923,0.000,0.923
1786170995277,200,0.866,0.000,0.865
1786170996277,200,0.760,0.000,0.760
1786170997277,200,0.907,0.000,0.907
1786170998277,200,0.621,0.000,0.621
1786170999277,200,0.780,0.000,0.780
1786171000277,200,0.765,0.000,0.765
1786171001278,200,0.885,0.000,0.885
1786171002278,200,0.820,0.000,0.820
1786171003278,200,0.407,0.000,0.407
1786171004278,200,0.909,0.000,0.909
1786171005278,200,0.647,0.000,0.647
1786171006278,200,1.069,0.000,1.069
1786171007347,200,0.803,0.000,0.803
1786171008347,200,0.954,0.000,0.954
1786171009347,200,0.791,0.000,0.791
1786171010347,200,0.467,0.000,0.467
1786171011347,200,0.754,0.000,0.754
1786171012347,200,0.921,0.000,0.921
1786171013347,200,0.755,0.000,0.755
1786171014347,200,0.914,0.000,0.914
1786171015348,200,1.027,0.000,1.027
1786171016375,200,0.611,0.000,0.611
1786171017375,200,1.001,0.000,1.001
1786171018376,200,1.307,0.000,1.307
1786171019683,200,0.658,0.000,0.658
1786171020683,200,0.604,0.000,0.604
1786171021683,200,0.804,0.000,0.804
1786171022683,200,0.810,0.000,0.810
1786171023683,200,0.576,0.000,0.576
1786171024683,200,0.758,0.000,0.758
1786171025683,200,0.851,0.000,0.851
1786171026683,200,0.823,0.000,0.823
1786171027683,200,1.062,0.000,1.062
1786171028746,200,0.499,0.000,0.499
1786171029746,200,0.936,0.000,0.936
1786171030746,200,0.612,0.000,0.612
1786171031746,200,0.875,0.000,0.875
1786171032746,200,0.684,0.000,0.684
1786171033746,200,0.827,0.000,0.827
1786171034746,200,1.002,0.000,1.002
1786171035748,200,0.980,0.000,0.980
1786171036748,200,0.986,0.000,0.986
1786171037748,200,0.538,0.000,0.538
1786171038749,200,0.645,0.000,0.645
1786171039749,200,1.120,0.000,1.120
1786171040869,200,0.835,0.000,0.835
1786171041869,200,0.582,0.000,0.582
1786171042869,200,0.742,0.000,0.742
1786171043869,200,0.885,0.000,0.885
1786171044869,200,0.917,0.000,0.917
1786171045869,200,0.742,0.000,0.742
1786171046869,200,0.253,0.000,0.253
1786171047869,200,0.667,0.000,0.667
1786171048869,200,0.918,0.000,0.918
1786171049870,200,1.179,0.000,1.179
1786171051048,200,0.736,0.000,0.736
1786171052049,200,0.885,0.000,0.885
1786171053049,200,0.825,0.000,0.825
1786171054049,200,0.914,0.000,0.914
1786171055049,200,0.918,0.000,0.918
1786171056049,200,0.843,0.000,0.843
1786171057049,200,0.906,0.000,0.906
1786171058049,200,0.593,0.000,0.593
1786171059049,200,0.960,0.000,0.960
1786171060049,200,0.828,0.000,0.828
1786171061049,200,0.161,0.000,0.161
1786171062049,200,0.672,0.000,0.672
1786171063049,200,0.749,0.000,0.749
1786171064049,200,0.819,0.000,0.819
1786171065049,200,0.694,0.000,0.694
1786171066050,200,0.838,0.000,0.838
1786171067050,200,0.985,0.000,0.985
1786171068050,200,0.796,0.000,0.796
1786171069050,200,0.845,0.000,0.845
1786171070050,200,0.267,0.000,0.267
1786171071050,200,0.617,0.000,0.617
1786171072050,200,0.749,0.000,0.749
1786171073050,200,0.750,0.000,0.750
1786171074050,200,0.777,0.000,0.777
1786171075050,200,1.028,0.000,1.028
1786171076079,200,0.685,0.000,0.685
1786171077079,200,0.881,0.000,0.881
1786171078079,200,0.859,0.000,0.859
1786171079079,200,0.386,0.000,0.386
1786171080079,200,0.612,0.000,0.612
1786171081079,200,0.955,0.000,0.955
1786171082079,200,0.807,0.000,0.807
1786171083079,200,1.002,0.000,1.002
1786171084081,200,0.492,0.000,0.492
1786171085081,200,1.001,0.000,1.001
1786171086082,200,0.720,0.000,0.720
1786171087082,200,0.961,0.000,0.961
1786171088082,200,0.693,0.000,0.692
1786171089082,200,0.821,0.000,0.821
1786171090082,200,0.955,0.000,0.954
1786171091082,200,0.758,0.000,0.758
1786171092082,200,1.004,0.000,1.004
1786171093087,200,0.210,0.000,0.210
1786171094087,200,0.592,0.000,0.592
1786171095087,200,0.947,0.000,0.947
1786171096087,200,0.903,0.000,0.903
1786171097087,200,0.668,0.000,0.668
1786171098087,200,0.822,0.000,0.822
1786171099087,200,0.979,0.000,0.979
1786171100087,200,0.903,0.000,0.903
1786171101088,200,0.753,0.000,0.753
1786171102088,200,0.693,0.000,0.693
1786171103088,200,0.578,0.000,0.578
1786171104088,200,0.822,0.000,0.822
1786171105088,200,0.814,0.000,0.814
1786171106088,200,0.583,0.000,0.583
1786171107088,200,0.776,0.000,0.776
1786171108088,200,0.958,0.000,0.958
1786171109088,200,0.884,0.000,0.884
1786171110088,200,0.841,0.000,0.841
1786171111088,200,0.808,0.000,0.808
1786171112088,200,1.078,0.000,1.078
1786171113167,200,0.349,0.000,0.349
1786171114167,200,0.973,0.000,0.973
1786171115167,200,1.036,0.000,1.036
1786171116203,200,0.978,0.000,0.978
1786171117203,200,0.585,0.000,0.585
1786171118203,200,0.861,0.000,0.861
1786171119203,200,1.245,0.000,1.245
1786171120448,200,0.987,0.000,0.987
1786171121448,200,0.594,0.000,0.594
1786171122448,200,1.039,0.000,1.039
1786171123487,200,0.908,0.000,0.908
1786171124487,200,0.512,0.000,0.512
1786171125487,200,0.670,0.000,0.670
1786171126487,200,0.841,0.000,0.841
1786171127487,200,0.929,0.000,0.929
1786171128487,200,0.924,0.000,0.924
1786171129488,200,1.003,0.000,1.002
1786171130490,200,0.581,0.000,0.581
1786171131490,200,0.937,0.000,0.937
1786171132490,200,1.095,0.000,1.095
1786171133585,200,0.318,0.000,0.318
1786171134585,200,0.715,0.000,0.715
1786171135586,200,0.864,0.000,0.864
1786171136586,200,0.952,0.000,0.952
1786171137586,200,1.061,0.000,1.061
1786171138647,200,0.405,0.000,0.405
1786171139647,200,0.824,0.000,0.824
1786171140647,200,0.885,0.000,0.885
1786171141647,200,1.546,0.000,1.546
1786171143193,200,0.653,0.000,0.653
1786171144193,200,0.583,0.000,0.583
1786171145193,200,0.901,0.000,0.901
1786171146193,200,0.855,0.000,0.855
1786171147193,200,0.611,0.000,0.611
1786171148193,200,0.755,0.000,0.755
1786171149193,200,0.898,0.000,0.898
1786171150193,200,0.854,0.000,0.854
1786171151193,200,0.854,0.000,0.853
1786171152193,200,0.622,0.000,0.622
1786171153193,200,0.575,0.000,0.575
1786171154194,200,0.761,0.000,0.761
1786171155194,200,1.176,0.000,1.176
1786171156370,200,0.327,0.000,0.327
1786171157370,200,0.647,0.000,0.647
1786171158370,200,0.933,0.000,0.933
1786171159370,200,0.899,0.000,0.899
1786171160370,200,0.772,0.000,0.772
1786171161370,200,0.925,0.000,0.925
1786171162370,200,0.840,0.000,0.840
1786171163371,200,0.878,0.000,0.878
1786171164371,200,0.786,0.000,0.786
1786171165371,200,0.687,0.000,0.687
1786171166371,200,0.933,0.000,0.933
1786171167371,200,0.440,0.000,0.440
1786171168371,200,0.885,0.000,0.885
1786171169371,200,0.750,0.000,0.750
1786171170371,200,0.226,0.000,0.226
1786171171371,200,0.643,0.000,0.642
1786171172371,200,0.713,0.000,0.713
1786171173371,200,1.384,0.000,1.384
1786171174755,200,0.566,0.000,0.566
1786171175755,200,0.181,0.000,0.181
1786171176755,200,0.150,0.000,0.150
1786171177755,200,0.184,0.000,0.184
1786171178756,200,0.177,0.000,0.177
1786171179756,200,0.098,0.000,0.098
1786171180756,200,0.157,0.000,0.157
1786171181756,200,0.115,0.000,0.115
1786171182756,200,0.169,0.000,0.169
1786171183756,200,0.100,0.000,0.100
1786171184756,200,0.232,0.000,0.232
1786171185756,200,0.166,0.000,0.166
1786171186756,200,0.174,0.000,0.174
1786171187756,200,0.119,0.000,0.119
1786171188756,200,0.130,0.000,0.130
1786171189756,200,0.182,0.000,0.182
1786171190756,200,0.093,0.000,0.093
1786171191756,200,0.137,0.000,0.137
1786171192757,200,0.385,0.000,0.385
1786171193757,200,0.105,0.000,0.105
1786171194757,200,0.097,0.000,0.097
1786171195757,200,0.099,0.000,0.099
1786171196757,200,0.108,0.000,0.108
1786171197757,200,0.239,0.000,0.239
1786171198757,200,0.122,0.000,0.122
1786171199757,200,0.143,0.000,0.143
1786171200757,200,0.341,0.000,0.340
1786171201757,200,0.118,0.000,0.118
1786171202757,200,0.106,0.000,0.106
1786171203757,200,0.118,0.000,0.118
1786171204757,200,0.171,0.000,0.170
1786171205758,200,0.218,0.000,0.218
1786171206758,200,0.240,0.000,0.240
1786171207758,200,0.158,0.000,0.158
1786171208758,200,0.155,0.000,0.155
1786171209758,200,0.160,0.000,0.160
1786171210758,200,0.148,0.000,0.148
1786171211758,200,0.130,0.000,0.130
1786171212758,200,0.296,0.000,0.296
1786171213758,200,0.173,0.000,0.173
1786171214758,200,0.112,0.000,0.112
1786171215758,200,0.147,0.000,0.147
1786171216758,200,0.118,0.000,0.118
1786171217758,200,0.219,0.000,0.219
1786171218758,200,0.127,0.000,0.127
1786171219759,200,0.118,0.000,0.118
1786171220759,200,0.140,0.000,0.140
1786171221759,200,0.138,0.000,0.138
1786171222759,200,0.135,0.000,0.135
1786171223759,200,0.153,0.000,0.153
1786171224759,200,0.152,0.000,0.152
1786171225759,200,0.163,0.000,0.163
1786171226759,200,0.125,0.000,0.125
1786171227759,200,0.114,0.000,0.114
1786171228759,200,0.144,0.000,0.144
1786171229759,200,0.132,0.000,0.132
1786171230759,200,0.132,0.000,0.132
1786171231759,200,0.168,0.000,0.168
1786171232760,200,0.137,0.000,0.137
1786171233760,200,0.165,0.000,0.165
1786171234760,200,0.143,0.000,0.143
1786171235760,200,0.122,0.000,0.122
1786171236760,200,0.139,0.000,0.139
1786171237760,200,0.266,0.000,0.266
1786171238760,200,0.131,0.000,0.131
1786171239760,200,0.099,0.000,0.099
1786171240760,200,0.149,0.000,0.149
1786171241760,200,0.156,0.000,0.156
1786171242760,200,0.195,0.000,0.195
1786171243760,200,0.123,0.000,0.123
1786171244760,200,0.123,0.000,0.122
1786171245761,200,0.126,0.000,0.126
1786171246761,200,0.100,0.000,0.100
1786171247761,200,0.105,0.000,0.104
1786171248761,200,0.113,0.000,0.113
1786171249761,200,0.150,0.000,0.150
1786171250761,200,0.151,0.000,0.151
1786171251761,200,0.109,0.000,0.109
1786171252761,200,0.120,0.000,0.120
1786171253761,200,0.198,0.000,0.198
1786171254761,200,0.131,0.000,0.131
1786171255761,200,0.105,0.000,0.105
1786171256761,200,0.100,0.000,0.100
1786171257761,200,0.155,0.000,0.154
1786171258761,200,0.173,0.000,0.173
1786171259762,200,0.344,0.000,0.344
1786171260762,200,0.099,0.000,0.099
1786171261762,200,0.100,0.000,0.100
1786171262762,200,0.152,0.000,0.152
1786171263762,200,0.135,0.000,0.135
1786171264762,200,0.173,0.000,0.173
1786171265762,200,0.136,0.000,0.136
1786171266762,200,0.172,0.000,0.172
1786171267762,200,0.185,0.000,0.184
1786171268762,200,0.220,0.000,0.220
1786171269762,200,0.150,0.000,0.150
1786171270762,200,0.146,0.000,0.146
1786171271762,200,0.101,0.000,0.101
1786171272763,200,0.129,0.000,0.129
1786171273763,200,0.191,0.000,0.191
1786171274763,200,0.098,0.000,0.098
1786171275763,200,0.109,0.000,0.109
